venta_id,fecha,departamento_id,linea_negocio,ingresos,costo,meta_ingresos
V001714,2025-10-28,4,B2B,11547.82,8372.19,11625.43
V001715,2025-03-16,2,Partners,5629.67,4527.08,6296.51
V001716,2024-05-24,3,B2B,1178.58,792.24,1226.81
V001717,2024-01-21,2,B2C,5502.34,3920.49,5837.46
V001718,2024-03-20,1,Canal Digital,4114.32,2973.56,4864.36
V001719,2025-07-23,4,B2C,2441.1,1918.73,2407.65
V001720,2025-07-19,4,B2C,4748.41,2852.89,4334.16
V001721,2025-12-15,4,Canal Digital,4119.83,3223.29,3986.92
V001722,2025-06-10,2,B2B,12017.71,8550.89,12414.16
V001723,2025-10-23,1,B2B,5113.3,2968.06,5259.54
V001724,2025-10-22,2,B2C,6802.18,4404.92,8003.68
V001725,2024-05-22,2,Canal Digital,7898.87,5997.7,8644.93
V001726,2025-04-10,1,B2B,6376.18,3790.85,7569.57
V001727,2025-08-22,3,B2B,1641.1,1316.67,1658.05
V001728,2025-08-26,5,B2C,7729.58,5745.74,8769.24
V001729,2025-06-19,2,B2B,8029.87,5087.65,9339.14
V001730,2024-06-05,1,B2B,4257.94,3036.35,4607.39
V001731,2024-07-06,1,B2C,4596.88,3866.32,4807.06
V001732,2024-01-04,1,B2C,4957.57,3830.92,4759.22
V001733,2024-07-06,4,Canal Digital,8271.99,5523.97,7622.81
V001734,2025-02-01,1,B2C,3371.49,2201.9,3083.16
V001735,2024-12-18,2,Canal Digital,8492.68,7189.3,8240.18
V001736,2024-04-27,2,B2C,2321.59,1537.23,2287.31
V001737,2024-06-18,4,Canal Digital,2136.79,1646.94,2495.44
V001738,2025-02-14,3,B2C,5147.46,2992.48,5494.7
V001739,2025-10-16,2,B2C,4400.55,3159.5,4328.7
V001740,2024-02-20,1,B2B,4175.63,3455.88,4554.32
V001741,2024-08-03,3,B2B,3412.26,2382.52,3179.51
V001742,2024-02-02,5,B2B,19882.45,13798.4,18667.1
V001743,2024-10-29,1,B2C,5375.59,4111.1,5340.59
V001744,2025-07-25,3,B2B,14014.63,10854.45,13142.75
V001745,2025-07-23,1,Partners,7009.45,5718.1,7485.18
V001746,2024-06-28,5,Partners,2740.49,2079.86,2935.23
V001747,2024-12-05,3,Canal Digital,5251.64,4196.68,5026.93
V001748,2024-10-12,2,B2C,4859.07,3874.91,5648.38
V001749,2024-07-14,1,B2C,5185.23,3522.77,5620.03
V001750,2024-12-11,3,B2B,2709.56,1951.76,2888.69
V001751,2025-12-08,1,Partners,6998.92,5039.49,7024.11
V001752,2024-10-27,1,Partners,7915.49,5720.84,8135.93
V001753,2025-04-25,1,Canal Digital,1214.62,747.44,1177.25
V001754,2025-02-02,2,B2C,4537.24,2819.95,4191.44
V001755,2024-11-09,4,B2B,11317.88,8465.67,13469.66
V001756,2025-07-03,4,B2C,7420.45,5749.54,7257.83
V001757,2024-12-23,2,Partners,6511.41,5080.08,7217.16
V001758,2025-02-21,2,B2C,3327.3,1987.21,3539.66
V001759,2024-09-17,3,B2B,5915.28,3818.37,5786.5
V001760,2025-09-05,1,B2B,9906.68,5626.82,10661.0
V001761,2025-12-09,1,B2C,5965.36,4639.98,7156.63
V001762,2024-06-27,3,Canal Digital,10270.39,8480.75,9580.9
V001763,2025-08-17,4,B2C,3392.72,2088.64,3477.07
V001764,2024-01-18,4,B2B,10116.32,5856.21,11715.16
V001765,2025-02-23,2,B2C,6684.2,5013.55,7908.98
V001766,2025-01-30,1,Canal Digital,3389.18,2002.34,3102.7
V001767,2025-11-03,4,B2B,4731.49,3146.12,5244.3
V001768,2024-04-24,2,B2B,2706.28,1517.2,2483.42
V001769,2024-10-08,4,Canal Digital,5585.78,4237.37,6027.75
V001770,2025-03-02,1,B2C,7742.21,4973.52,8855.85
V001771,2025-09-11,3,B2C,4395.53,3580.32,5039.69
V001772,2025-04-05,1,B2C,9310.97,7889.75,9657.56
V001773,2025-03-28,2,Canal Digital,6908.52,4672.8,7116.63
V001774,2024-08-31,1,B2B,5650.4,3891.59,5991.71
V001775,2024-03-28,1,B2B,9576.76,6534.48,11211.07
V001776,2024-10-23,5,Canal Digital,2779.25,1708.25,3226.37
V001777,2024-02-29,5,B2B,5457.32,4009.07,5344.86
V001778,2025-09-03,5,Canal Digital,1655.18,1335.22,1697.82
V001779,2024-07-01,2,B2C,8376.83,5563.91,8425.15
V001780,2024-07-04,1,B2C,8655.85,6418.68,10341.39
V001781,2025-01-14,2,B2B,4686.72,3036.27,5576.37
V001782,2025-01-17,2,B2C,3565.45,2464.32,3752.86
V001783,2024-06-02,1,B2B,4577.34,3665.83,4491.8
V001784,2024-09-12,2,B2B,2628.6,1579.05,2466.25
V001785,2024-09-03,4,B2C,7999.32,5007.32,8351.54
V001786,2024-09-01,3,Canal Digital,3828.39,2867.39,3526.65
V001787,2024-12-26,2,B2B,10794.6,8436.83,11039.39
V001788,2025-05-14,2,B2C,10946.12,7312.6,12768.71
V001789,2024-02-02,2,B2B,3760.24,3126.89,4287.04
V001790,2025-07-23,2,B2C,5845.53,3991.97,6633.38
V001791,2025-02-14,1,B2C,6941.3,5677.67,6740.27
V001792,2025-06-20,1,B2B,5985.57,3894.28,7018.47
V001793,2024-12-14,1,B2B,3856.39,2968.32,4442.62
V001794,2025-10-10,5,B2C,7477.99,6242.01,7965.81
V001795,2025-05-29,1,B2C,5528.38,4174.72,5170.42
V001796,2025-04-14,2,Canal Digital,4515.34,3350.76,5140.77
V001797,2025-10-11,1,B2C,5889.91,3431.62,5504.35
V001798,2024-11-04,2,B2B,5283.59,3961.81,6222.74
V001799,2024-02-06,1,B2C,8026.84,6466.99,9095.79
V001800,2024-12-24,2,Canal Digital,7963.99,4604.17,8522.86
V001801,2025-05-20,2,B2B,6185.83,5065.54,6609.56
V001802,2025-01-02,3,B2B,4106.04,2774.98,4616.9
V001803,2024-02-22,4,Canal Digital,13159.39,10625.61,13670.52
V001804,2025-09-17,2,Canal Digital,12266.96,7745.55,13635.16
V001805,2025-01-08,1,Canal Digital,5809.02,4714.76,5856.71
V001806,2024-10-28,2,B2B,9796.08,6661.74,11516.77
V001807,2024-11-29,1,Partners,2664.04,1742.44,2727.39
V001808,2025-12-03,1,B2C,16262.27,10846.47,15469.4
V001809,2025-04-18,1,B2B,11266.45,6880.42,13060.01
V001810,2024-07-28,3,B2B,6786.97,5216.17,6223.72
V001811,2025-04-22,1,B2C,4217.05,3406.0,4884.19
V001812,2025-02-01,2,B2C,3875.77,2898.48,3813.52
V001813,2025-03-26,3,B2B,3527.45,2986.62,3776.48
V001814,2025-07-12,2,Partners,7439.15,5940.32,8516.74
V001815,2025-01-14,2,B2C,5601.95,3311.9,5629.44
V001816,2024-03-29,1,B2B,4706.84,3705.04,4555.66
V001817,2025-01-16,5,Canal Digital,2239.18,1532.93,2106.9
V001818,2024-06-14,2,B2C,8351.54,4677.29,7861.01
V001819,2025-01-31,4,Partners,3067.31,1920.39,3611.77
V001820,2025-05-17,1,B2C,5977.15,4828.72,6867.96
V001821,2025-11-27,1,B2C,1380.41,1056.67,1340.66
V001822,2025-12-19,3,B2B,3724.93,2403.15,4115.78
V001823,2024-07-26,5,B2C,7572.52,6047.09,7955.69
V001824,2024-11-23,1,B2B,1379.02,989.82,1296.62
V001825,2025-08-18,2,Canal Digital,1882.78,1248.58,1981.57
V001826,2024-02-26,1,Canal Digital,1061.66,758.48,967.08
V001827,2024-08-08,1,B2B,4723.53,3320.57,4377.13
V001828,2024-05-13,1,Partners,11559.22,8826.03,12418.16
V001829,2025-08-01,1,B2B,3953.55,3101.27,4270.39
V001830,2025-06-08,4,B2C,8273.08,7011.46,7615.4
V001831,2024-11-22,2,B2C,5303.48,3812.22,5288.42
V001832,2024-10-02,1,B2C,11202.32,7209.86,11548.66
V001833,2025-11-08,5,Canal Digital,7885.8,4540.44,8191.11
V001834,2024-12-09,3,B2C,11239.92,9351.77,12261.1
V001835,2025-12-23,3,B2B,5571.36,4556.39,6222.87
V001836,2024-06-28,1,B2B,6264.18,5105.17,6081.56
V001837,2024-03-03,1,B2C,5234.66,3750.22,5531.41
V001838,2025-09-12,3,B2B,7470.75,6217.27,8835.58
V001839,2025-10-22,1,B2B,9783.54,5854.96,10441.15
V001840,2024-12-15,2,Canal Digital,5781.22,4282.03,6735.89
V001841,2024-08-12,4,Partners,6279.67,4602.44,6080.59
V001842,2025-10-17,2,B2B,8055.99,5551.33,7661.88
V001843,2024-01-07,1,Canal Digital,3353.88,2580.93,3247.05
V001844,2025-07-27,5,B2B,3020.3,2216.94,3474.53
V001845,2025-07-16,1,Canal Digital,4398.62,2876.42,4778.35
V001846,2025-06-16,2,Canal Digital,2254.99,1531.58,2085.24
V001847,2024-11-01,1,Canal Digital,3920.59,3200.89,4556.22
V001848,2024-02-04,1,B2B,6399.49,4376.33,7267.14
V001849,2025-09-15,5,B2B,6681.24,3831.95,6450.98
V001850,2025-09-13,4,B2C,7940.08,6546.86,7355.23
V001851,2025-05-20,4,Canal Digital,4087.47,2790.35,4704.03
V001852,2024-04-09,4,Canal Digital,7399.23,4365.27,8746.02
V001853,2024-09-11,2,Canal Digital,6432.44,5233.76,7234.64
V001854,2025-03-03,2,B2B,5251.98,4108.92,6292.86
V001855,2024-07-26,3,B2C,3501.89,2065.68,3496.73
V001856,2025-05-17,3,B2B,5145.93,3110.51,6066.96
V001857,2025-11-19,5,B2B,2757.65,2151.45,2938.16
V001858,2024-11-17,1,Canal Digital,2298.51,1874.64,2347.52
V001859,2025-11-20,1,B2B,6833.33,4517.43,6389.3
V001860,2024-08-29,2,B2B,3155.76,2036.61,2923.78
V001861,2024-09-19,1,B2C,6129.69,4371.27,6748.33
V001862,2024-06-12,4,B2B,7321.06,5750.81,7495.96
V001863,2024-06-14,2,B2C,2932.49,2360.54,3074.15
V001864,2024-04-26,1,B2C,3527.85,2364.35,3193.49
V001865,2025-05-15,1,Canal Digital,8342.59,6654.11,8297.82
V001866,2025-09-28,5,B2C,6201.82,4119.56,7414.0
V001867,2024-06-26,4,B2C,6824.84,5478.51,7013.68
V001868,2025-03-10,1,B2B,4519.84,2836.8,4168.57
V001869,2024-06-30,1,Partners,5156.29,3326.43,5065.33
V001870,2025-08-24,3,B2B,4499.69,3041.92,4834.41
V001871,2024-10-10,1,B2C,6203.53,5078.13,6910.87
V001872,2024-12-05,1,Partners,9519.65,7827.73,9578.64
V001873,2025-10-04,1,Canal Digital,4093.19,2689.97,4575.14
V001874,2025-01-21,5,B2B,6752.03,5344.29,6312.51
V001875,2024-12-29,1,Canal Digital,7932.75,6137.93,7961.45
V001876,2024-10-15,1,Canal Digital,7415.37,5624.25,7033.27
V001877,2025-02-15,4,Canal Digital,6759.28,4761.34,8054.1
V001878,2025-10-24,1,B2B,6431.44,4468.24,6012.14
V001879,2025-10-21,1,Partners,2464.91,1765.23,2518.91
V001880,2025-08-15,1,B2B,11417.61,6619.55,13324.43
V001881,2024-11-19,1,B2B,2381.87,1334.99,2357.0
V001882,2024-02-18,1,B2C,6009.78,5012.56,6829.61
V001883,2025-11-15,2,B2B,8885.3,6232.9,8461.8
V001884,2025-10-01,1,B2B,1287.66,741.31,1539.59
V001885,2024-05-19,1,B2C,2184.39,1637.11,2005.65
V001886,2024-11-23,4,B2C,8825.94,5297.42,10069.66
V001887,2024-01-10,1,B2B,5861.76,4184.4,6132.94
V001888,2024-10-18,4,B2B,1988.94,1478.02,2000.86
V001889,2025-09-12,3,Canal Digital,5918.42,4167.89,6969.8
V001890,2025-08-27,3,Canal Digital,6127.42,3949.52,6593.86
V001891,2024-01-20,3,Partners,6922.52,4689.51,8252.5
V001892,2025-10-12,2,Partners,2955.96,1860.19,2900.36
V001893,2025-07-20,5,Canal Digital,4150.24,3367.93,4843.14
V001894,2024-01-12,1,B2B,7204.85,5053.94,7956.44
V001895,2024-05-14,5,Canal Digital,4592.56,3780.6,4533.53
V001896,2025-05-21,4,Canal Digital,7640.03,4943.87,7228.31
V001897,2024-11-12,1,B2C,10360.15,6478.02,11790.24
V001898,2025-06-10,5,B2C,2635.42,2164.3,3046.31
V001899,2024-09-19,3,Partners,4440.46,2643.76,5174.12
V001900,2024-05-16,3,B2B,2146.55,1481.49,2151.35
V001901,2025-01-19,1,Partners,4507.69,3574.15,4626.14
V001902,2025-04-23,3,Partners,7850.04,6084.85,9351.28
V001903,2025-05-14,1,B2C,2905.41,1891.92,3068.78
V001904,2025-07-28,1,B2B,10035.26,7609.72,10187.56
V001905,2024-07-13,1,B2B,4517.72,2566.0,4584.05
V001906,2025-07-06,3,Partners,5160.94,3790.49,5806.74
V001907,2025-06-06,2,B2B,7464.28,5788.86,6886.05
V001908,2024-02-29,4,Canal Digital,7429.17,5638.09,7841.31
V001909,2024-09-08,2,Canal Digital,6542.18,5296.9,7395.71
V001910,2025-06-14,3,B2C,7423.01,5329.16,7164.83
V001911,2025-04-11,1,B2B,1918.96,1315.39,2167.9
V001912,2025-02-25,4,B2B,7515.03,4265.0,7821.6
V001913,2024-08-01,2,B2B,2864.55,2362.62,2987.21
V001914,2025-07-01,1,B2B,1121.61,657.46,1091.64
V001915,2024-06-28,2,Partners,6430.7,4947.14,5852.54
V001916,2024-05-31,2,Partners,2438.43,1507.94,2763.22
V001917,2025-12-20,4,B2C,6946.31,5397.71,7053.48
V001918,2025-03-06,2,B2C,3289.4,1846.17,3773.85
V001919,2025-04-02,1,Canal Digital,8633.67,5363.81,8103.39
V001920,2025-02-27,3,B2B,14116.26,10488.19,12931.78
V001921,2024-12-15,1,B2C,4447.34,2941.09,5122.05
V001922,2025-10-08,5,Canal Digital,5146.96,3732.88,5799.32
V001923,2025-11-27,3,Canal Digital,4778.67,2941.58,5047.44
V001924,2024-11-21,3,B2B,4769.96,3530.1,4545.96
V001925,2024-03-25,2,B2C,4961.77,2898.97,5303.96
V001926,2024-07-16,4,B2B,3665.44,2539.37,3667.92
V001927,2025-07-01,1,B2C,3734.85,2122.04,3736.39
V001928,2025-06-08,4,B2C,4483.39,2762.32,4856.7
V001929,2024-09-16,1,B2B,4180.93,3242.23,4082.75
V001930,2024-03-27,2,B2C,8467.96,6959.3,9046.39
V001931,2024-09-08,1,B2B,4094.7,3302.09,3744.73
V001932,2025-05-13,1,B2B,9127.06,6131.31,8946.25
V001933,2024-05-30,3,Partners,3322.13,1875.29,3828.3
V001934,2025-05-14,1,B2C,6557.01,5220.42,7789.06
V001935,2025-11-17,3,B2C,8070.24,6224.65,9326.94
V001936,2025-11-30,1,B2C,3598.64,2341.83,3594.08
V001937,2025-05-29,1,B2C,5797.31,3407.0,6480.38
V001938,2025-08-16,1,B2C,7981.37,5665.59,7682.65
V001939,2025-04-21,5,Partners,4809.53,3303.83,5529.64
V001940,2024-08-10,2,B2B,2523.23,1476.03,2550.38
V001941,2025-07-31,4,Partners,5326.76,4044.6,5785.65
V001942,2025-04-12,4,Canal Digital,7803.57,5903.86,8500.93
V001943,2025-05-27,1,B2B,5063.44,3665.5,5343.99
V001944,2024-04-09,4,B2C,7070.79,4488.07,7657.08
V001945,2024-04-04,2,B2B,6332.54,4720.91,6169.55
V001946,2024-05-10,1,B2B,10646.8,6123.79,10159.19
V001947,2025-04-25,1,B2B,6292.9,3981.16,7321.12
V001948,2024-06-24,1,B2C,2479.7,1909.06,2412.85
V001949,2025-10-05,1,B2B,3352.07,2219.41,3733.43
V001950,2025-12-07,3,B2C,14371.83,9338.97,13981.45
V001951,2024-12-01,4,Partners,4906.08,3553.72,4555.9
V001952,2025-03-11,2,B2C,4578.59,3773.78,4520.56
V001953,2024-07-29,1,B2C,4530.52,3698.36,4494.88
V001954,2025-10-14,2,Canal Digital,4447.51,3416.32,4351.18
V001955,2025-12-07,2,Partners,3702.89,2092.73,3555.5
V001956,2025-02-12,2,B2B,1994.89,1616.63,1855.36
V001957,2024-09-17,2,Canal Digital,2907.83,2109.97,3171.35
V001958,2025-02-09,2,Partners,9235.56,7407.83,10169.36
V001959,2024-02-17,1,Canal Digital,7989.97,5894.36,8304.96
V001960,2024-12-01,2,B2C,7238.38,5499.08,8001.93
V001961,2025-09-16,4,Partners,7915.85,4696.17,7387.07
V001962,2024-08-05,3,B2C,4457.41,3268.17,5229.22
V001963,2024-01-04,3,B2B,6291.1,4030.6,6520.98
V001964,2024-02-23,1,B2C,1840.93,1112.65,1678.85
V001965,2025-05-14,3,B2C,5194.76,2995.47,5419.48
V001966,2024-06-04,2,B2B,4877.27,3399.12,5576.76
V001967,2024-10-17,1,B2B,1820.64,1359.33,1696.0
V001968,2025-07-23,3,B2C,5947.63,4854.18,5903.88
V001969,2024-05-10,4,B2C,3568.09,2764.88,4269.63
V001970,2025-04-12,3,B2B,4599.29,3043.8,5045.73
V001971,2025-02-25,1,B2C,5681.9,3261.29,5454.51
V001972,2024-03-26,2,B2B,6153.84,3584.92,6302.54
V001973,2024-10-19,1,B2B,5203.82,3449.98,5284.58
V001974,2024-05-16,2,B2C,7916.26,4577.72,7772.72
V001975,2025-12-20,4,Partners,4813.55,3437.22,5259.97
V001976,2025-08-04,1,B2B,10391.76,8792.74,12377.37
V001977,2025-10-23,1,B2B,4856.73,3803.09,5251.39
V001978,2025-11-10,5,B2B,8143.21,6744.67,8723.76
V001979,2025-12-03,3,B2B,4821.49,2810.84,5216.5
V001980,2024-09-27,1,Partners,7462.7,4412.46,7369.44
V001981,2024-12-12,3,B2C,8841.66,6172.88,10415.6
V001982,2025-11-03,1,B2C,3872.1,2570.79,3543.61
V001983,2025-03-17,2,B2B,8226.11,6415.53,8781.75
V001984,2025-11-19,4,B2C,6008.29,4511.31,5560.0
V001985,2024-08-08,3,B2B,4832.3,2765.86,5015.02
V001986,2024-12-24,1,B2C,7276.6,5948.95,8699.8
V001987,2025-03-13,1,B2C,3959.55,3276.14,3984.67
V001988,2024-09-17,4,B2C,15022.81,10843.72,16038.56
V001989,2024-11-14,1,Canal Digital,10094.44,6609.03,9286.59
V001990,2024-10-29,3,Canal Digital,8380.93,6708.41,9738.32
V001991,2025-10-04,1,B2C,7267.35,5407.26,7051.58
V001992,2024-04-13,2,B2C,5219.17,3826.72,4976.44
V001993,2024-06-10,1,B2B,6419.04,5381.82,5932.07
V001994,2025-01-18,5,Partners,7033.92,4067.69,7972.91
V001995,2024-06-03,5,B2C,1992.81,1489.79,1955.25
V001996,2025-08-12,1,Canal Digital,9613.54,7734.33,10899.95
V001997,2025-02-27,5,Canal Digital,8299.59,4970.57,8121.83
V001998,2025-02-20,1,Partners,4973.92,3310.28,5398.01
V001999,2025-12-22,3,B2C,6353.42,5116.22,5736.24
V002000,2024-12-20,3,Canal Digital,6030.09,4012.15,5709.4
V002001,2024-08-02,2,Partners,7102.27,5604.54,6610.03
V002002,2025-12-01,2,Canal Digital,9927.47,7678.28,9568.85
V002003,2025-03-18,3,B2B,2798.38,2161.19,3198.83
V002004,2025-03-06,1,Partners,4382.26,3524.67,4096.87
V002005,2024-08-13,5,B2B,3741.73,2413.71,4405.4
V002006,2025-09-03,5,B2C,5520.54,4579.04,6116.21
V002007,2024-06-07,5,Canal Digital,1269.65,961.65,1161.34
V002008,2025-12-04,3,Partners,4853.7,2822.18,5274.36
V002009,2024-08-03,2,Canal Digital,3637.38,2957.65,3514.4
V002010,2024-10-07,4,B2C,7045.18,4331.61,8422.43
V002011,2024-01-14,4,Canal Digital,4506.32,3539.51,5350.4
V002012,2024-02-26,2,B2B,2880.11,2201.18,3089.58
V002013,2025-06-04,1,B2B,6687.35,3917.1,6569.64
V002014,2025-11-17,2,B2B,4647.05,3443.4,5117.17
V002015,2024-01-07,1,B2C,7103.52,5445.26,8133.35
V002016,2025-12-21,3,B2C,4143.76,2977.62,4022.91
V002017,2024-02-17,1,Canal Digital,6290.36,3656.64,6906.99
V002018,2024-08-05,2,Partners,5794.78,3888.48,5908.57
V002019,2024-12-18,3,B2B,10106.1,7330.94,10354.39
V002020,2025-07-13,2,B2B,6985.57,5752.08,6943.46
V002021,2024-10-16,3,Canal Digital,3031.96,2536.06,2754.92
V002022,2024-01-31,1,B2C,5111.0,3912.44,5225.76
V002023,2024-12-04,4,Partners,850.44,585.44,794.08
V002024,2025-05-31,2,Canal Digital,5464.06,3176.85,6441.57
V002025,2025-12-20,3,B2C,6638.34,4553.16,7268.16
V002026,2024-05-04,2,Partners,10948.99,9179.05,13138.11
V002027,2024-08-26,1,B2C,7678.93,4358.39,7202.92
V002028,2024-12-14,1,B2C,6344.41,4688.54,6300.96
V002029,2024-08-05,5,B2B,7384.57,5404.65,7831.44
V002030,2024-02-05,4,Partners,5206.34,3510.98,5972.27
V002031,2024-08-01,1,B2B,5021.8,3415.84,4656.91
V002032,2025-03-27,2,B2C,6798.88,5507.35,7149.13
V002033,2024-10-08,4,B2C,3961.09,2996.29,3760.63
V002034,2025-01-11,5,Canal Digital,10362.69,6992.36,11477.94
V002035,2025-01-21,1,Canal Digital,5323.6,3304.35,4954.1
V002036,2025-05-11,1,B2B,4988.62,3377.03,5204.7
V002037,2024-02-24,2,B2B,6095.29,4566.82,5638.13
V002038,2024-01-14,1,B2C,3565.3,2556.46,3324.14
V002039,2025-01-17,2,B2B,8858.32,7351.08,10575.42
V002040,2025-11-12,1,Partners,5037.79,2937.1,4666.16
V002041,2025-09-08,1,B2C,4908.49,4035.34,4523.95
V002042,2025-09-28,2,Partners,3510.63,2361.87,3550.43
V002043,2024-06-21,1,B2B,4405.91,3564.74,5256.08
V002044,2025-07-22,3,B2C,6906.78,4029.33,6467.61
V002045,2025-09-27,2,B2B,3766.97,2539.28,3403.86
V002046,2024-01-18,1,B2C,5268.72,3254.91,6224.06
V002047,2024-09-29,3,B2B,3268.92,1862.72,3108.56
V002048,2024-10-11,1,Partners,5374.37,4296.77,4950.38
V002049,2025-02-05,2,B2C,7091.63,3995.36,8322.52
V002050,2025-06-15,1,B2B,7058.44,4234.88,6668.75
V002051,2025-06-03,2,B2B,9552.34,7132.85,8765.41
V002052,2024-07-24,1,B2B,4425.42,2999.69,4034.38
V002053,2025-04-18,2,Canal Digital,11368.68,9234.7,11643.63
V002054,2024-09-16,5,B2C,5079.9,3245.71,5933.72
V002055,2025-07-19,1,Canal Digital,8749.69,6440.19,9599.19
V002056,2024-11-02,2,B2B,9101.05,6268.19,9874.89
V002057,2024-05-21,3,Partners,1885.21,1218.91,1976.47
V002058,2025-08-19,2,Partners,4434.6,3175.2,5233.26
V002059,2024-05-21,4,B2C,4773.09,3265.9,4924.65
V002060,2025-03-04,2,B2B,5980.1,3363.45,6124.89
V002061,2024-02-12,2,Partners,4975.12,3839.11,4857.11
V002062,2024-09-20,3,Partners,4386.92,2950.16,5169.34
V002063,2024-05-19,3,Canal Digital,6098.76,4587.71,6037.47
V002064,2024-08-29,4,Canal Digital,4702.08,3268.73,5406.62
V002065,2024-12-10,5,Canal Digital,5867.49,4157.23,6047.91
V002066,2025-01-10,4,Canal Digital,5948.55,3447.52,6685.54
V002067,2024-05-27,2,B2C,6242.78,4758.24,6849.54
V002068,2025-05-13,4,B2B,5802.27,4509.25,6494.29
V002069,2025-05-04,2,B2B,7668.24,4468.98,8297.02
V002070,2025-07-22,3,Canal Digital,2272.84,1796.81,2645.2
V002071,2024-06-28,2,B2C,2701.95,1559.17,2928.76
V002072,2024-10-09,3,B2C,2941.62,2239.31,3096.27
V002073,2025-12-22,1,Partners,6949.08,4711.63,6686.94
V002074,2024-03-12,1,Partners,11493.51,8245.14,11322.01
V002075,2024-01-30,1,B2C,1947.19,1136.39,2254.28
V002076,2024-11-16,1,B2B,8891.4,6652.01,9636.83
V002077,2025-08-20,1,B2B,4922.34,3939.59,5022.69
V002078,2024-05-03,2,Canal Digital,6552.74,4517.38,6401.27
V002079,2025-06-19,1,Partners,10380.31,6684.6,9795.93
V002080,2024-04-03,1,B2C,8965.2,6473.22,10189.87
V002081,2025-11-10,4,B2C,3438.06,2129.73,3808.82
V002082,2024-09-10,4,B2C,7259.25,5656.36,8334.54
V002083,2024-11-09,1,Canal Digital,9036.64,5966.64,8217.67
V002084,2025-09-07,2,Canal Digital,4957.07,3243.95,5486.34
V002085,2025-12-10,1,B2B,9226.23,6415.74,10840.17
V002086,2024-01-29,1,Canal Digital,2862.58,2006.75,3419.83
V002087,2025-07-29,1,Canal Digital,8765.38,5578.18,8529.29
V002088,2025-11-08,2,Canal Digital,5858.7,3881.42,6488.84
V002089,2024-11-03,4,B2B,11378.06,6696.9,12229.29
V002090,2024-03-19,2,B2C,7385.47,5300.31,7674.25
V002091,2024-07-24,3,B2B,3906.67,2463.88,4342.58
V002092,2024-11-12,3,Partners,2854.78,1623.94,2933.26
V002093,2024-08-23,4,Canal Digital,4940.52,3582.45,5681.43
V002094,2024-03-19,3,B2B,8117.97,5488.55,8868.52
V002095,2025-08-03,1,B2C,6226.23,3711.36,7359.29
V002096,2024-10-12,3,B2C,6501.38,5518.25,7535.66
V002097,2024-09-29,2,B2C,5390.75,4091.95,5496.11
V002098,2025-02-11,2,Canal Digital,9888.92,7241.3,10968.71
V002099,2024-11-17,3,B2B,5770.4,3580.43,6699.22
V002100,2024-11-02,1,B2B,4804.98,3647.08,4483.3
V002101,2024-11-09,5,B2B,5209.1,3034.18,5526.31
V002102,2025-11-24,2,B2C,9393.47,6965.23,10060.64
V002103,2024-08-15,1,B2B,2902.13,2236.76,3017.4
V002104,2025-02-06,5,B2B,5611.24,3722.09,5070.66
V002105,2025-11-11,3,B2B,8983.32,7046.48,8647.07
V002106,2024-10-22,2,B2B,4623.29,2898.24,5038.74
V002107,2025-02-12,4,B2B,4542.65,3534.95,4636.76
V002108,2024-08-28,4,Partners,4381.59,2690.43,4021.09
V002109,2024-11-24,1,B2C,6268.17,4984.66,6515.72
V002110,2024-05-14,2,B2B,2430.94,1976.4,2583.29
V002111,2024-12-24,4,Canal Digital,3985.99,2322.18,4341.18
V002112,2025-05-21,1,Canal Digital,5683.33,3870.48,6789.82
V002113,2024-11-29,3,B2B,5630.04,3455.26,5190.79
V002114,2025-06-16,1,Partners,6572.61,4710.57,7384.98
V002115,2024-08-15,2,B2C,2207.85,1803.0,2408.25
V002116,2025-07-04,3,Partners,8549.1,4944.04,8088.55
V002117,2024-09-11,1,B2B,4942.45,4019.79,5724.45
V002118,2024-02-24,5,B2B,7420.68,4288.52,7060.92
V002119,2024-01-17,4,B2C,5420.59,4587.13,5559.59
V002120,2025-07-08,1,Partners,9195.67,6030.9,10268.66
V002121,2025-10-30,1,Canal Digital,1363.08,930.96,1619.97
V002122,2024-10-23,3,B2C,8540.41,5078.56,9223.94
V002123,2025-12-12,2,B2C,8141.02,4815.3,9409.56
V002124,2024-09-01,3,B2C,2756.05,1851.47,3064.43
V002125,2024-11-26,5,Canal Digital,2774.25,1700.81,2545.94
V002126,2024-08-16,3,B2B,5349.62,4181.02,6269.14
V002127,2024-04-05,4,B2B,9984.16,6076.92,11625.93
V002128,2025-12-10,3,B2B,4821.68,2861.48,4354.1
V002129,2024-12-29,2,B2C,6118.75,4056.8,6217.19
V002130,2024-06-22,2,Canal Digital,5181.8,3728.42,5657.76
V002131,2024-01-30,3,B2C,2439.61,1810.12,2250.1
V002132,2025-02-04,5,Canal Digital,4870.0,3936.9,4594.47
V002133,2025-11-12,4,B2B,2173.28,1575.21,2122.66
V002134,2025-04-23,4,B2B,7461.24,4777.23,7928.82
V002135,2024-02-14,1,B2B,3411.22,2031.39,3987.32
V002136,2025-07-31,2,Partners,3262.83,1841.48,3001.62
V002137,2025-04-08,5,Partners,6307.63,3741.25,6509.02
V002138,2025-02-01,1,Partners,3796.49,2815.18,4105.31
V002139,2024-08-14,1,B2B,3773.22,2489.06,4504.05
V002140,2024-04-21,2,Canal Digital,2450.72,1860.73,2362.49
V002141,2025-08-28,1,B2B,6409.31,4317.74,6797.85
