orden_id,metodo_pago,estado_pago,fecha_pago
O000631,Transferencia,Pagado,2024-08-21
O000632,PSE,Pagado,2024-10-02
O000633,Tarjeta,Pagado,2024-08-30
O000634,Tarjeta,Pagado,2025-02-20
O000635,Transferencia,Pagado,2024-09-09
O000636,Transferencia,Pagado,2024-10-17
O000637,Tarjeta,Pagado,2025-02-28
O000638,Transferencia,Pagado,2025-06-05
O000639,PSE,Pagado,2025-11-14
O000640,Transferencia,Pagado,2025-04-24
O000641,Tarjeta,Pagado,2024-07-12
O000642,PSE,Pagado,2024-09-17
O000643,Tarjeta,Pagado,2025-11-04
O000644,PSE,Pagado,2024-06-19
O000645,PSE,Pagado,2025-03-03
O000646,Tarjeta,Pagado,2025-07-11
O000647,Transferencia,Pagado,2025-06-11
O000648,Tarjeta,Pagado,2024-03-16
O000649,Tarjeta,Pagado,2024-07-21
O000650,PSE,Pagado,2024-07-02
O000651,Tarjeta,Pagado,2025-10-18
O000652,Tarjeta,Pagado,2024-03-02
O000653,PSE,Pagado,2024-11-29
O000654,Efectivo,Pagado,2024-08-03
O000655,Tarjeta,Pagado,2024-06-07
O000656,Tarjeta,Pagado,2024-07-12
O000657,Transferencia,Pagado,2024-08-09
O000658,Tarjeta,Pagado,2025-06-06
O000659,Transferencia,Pagado,2024-06-01
O000660,Transferencia,Pagado,2025-04-02
O000661,Transferencia,Pagado,2024-06-30
O000662,Transferencia,Pagado,2025-03-18
O000663,Efectivo,Pagado,2025-09-21
O000664,Tarjeta,Pagado,2025-07-23
O000665,Transferencia,Pagado,2024-07-01
O000666,Tarjeta,Pagado,2024-05-06
O000667,PSE,Pagado,2025-06-11
O000668,Tarjeta,Pagado,2025-04-05
O000669,Transferencia,Pagado,2025-05-17
O000670,PSE,Pagado,2024-05-29
O000671,Tarjeta,Pagado,2025-10-04
O000672,Transferencia,Pagado,2024-03-07
O000673,Transferencia,Pagado,2025-11-03
O000674,Tarjeta,Pagado,2025-07-12
O000675,Tarjeta,Pagado,2025-10-22
O000676,Efectivo,Pagado,2024-12-10
O000677,Efectivo,Pagado,2025-02-08
O000678,Tarjeta,Pagado,2024-07-23
O000679,Tarjeta,Pagado,2024-06-25
O000680,PSE,Pagado,2025-11-29
O000681,Tarjeta,Pagado,2024-03-12
O000682,Transferencia,Pendiente,2024-04-01
O000683,Efectivo,Pagado,2025-06-29
O000684,PSE,Pagado,2024-08-06
O000685,Transferencia,Pagado,2025-08-18
O000686,Transferencia,Pagado,2024-05-15
O000687,Efectivo,Pagado,2025-09-11
O000688,Tarjeta,Pagado,2024-08-29
O000689,PSE,Pagado,2025-11-12
O000690,Transferencia,Pagado,2025-12-29
O000691,Tarjeta,Pagado,2025-07-10
O000692,PSE,Pagado,2024-02-11
O000693,Tarjeta,Pagado,2024-12-11
O000694,Tarjeta,Pagado,2025-03-08
O000695,PSE,Pagado,2024-02-18
O000696,Transferencia,Pagado,2025-01-08
O000697,Tarjeta,Pagado,2025-12-25
O000698,PSE,Pagado,2025-04-09
O000699,Tarjeta,Pagado,2024-06-21
O000700,PSE,Rechazado,2024-02-02
O000701,PSE,Pagado,2024-09-16
O000702,Tarjeta,Pagado,2025-11-23
O000703,Tarjeta,Pagado,2024-12-31
O000704,Tarjeta,Pagado,2025-03-13
O000705,Transferencia,Pagado,2024-01-24
O000706,Efectivo,Pendiente,2024-11-12
O000707,Tarjeta,Pendiente,2025-06-13
O000708,PSE,Pendiente,2024-12-08
O000709,Transferencia,Pagado,2025-04-07
O000710,PSE,Pagado,2025-05-26
O000711,PSE,Pagado,2025-01-21
O000712,Transferencia,Pagado,2025-02-16
O000713,Tarjeta,Pagado,2025-03-17
O000714,Tarjeta,Pagado,2024-11-09
O000715,Transferencia,Pendiente,2024-01-09
O000716,Transferencia,Pagado,2024-11-11
O000717,Tarjeta,Pagado,2025-01-06
O000718,Tarjeta,Pagado,2024-12-30
O000719,Tarjeta,Pagado,2024-07-14
O000720,PSE,Pagado,2024-08-11
O000721,Transferencia,Pagado,2025-10-06
O000722,Tarjeta,Pagado,2024-04-29
O000723,Transferencia,Pagado,2025-12-10
O000724,Tarjeta,Pagado,2025-05-04
O000725,Tarjeta,Pagado,2025-01-24
O000726,Tarjeta,Pendiente,2024-08-25
O000727,Tarjeta,Pagado,2024-03-25
O000728,Tarjeta,Pagado,2025-01-27
O000729,Tarjeta,Pagado,2025-03-24
O000730,PSE,Pagado,2025-10-01
O000731,PSE,Pagado,2025-07-23
O000732,PSE,Pagado,2025-05-15
O000733,PSE,Pagado,2024-06-07
O000734,Transferencia,Pagado,2024-12-09
O000735,Efectivo,Pagado,2024-02-06
O000736,Tarjeta,Pagado,2025-02-18
O000737,Tarjeta,Pagado,2025-10-22
O000738,Tarjeta,Pagado,2025-03-19
O000739,Tarjeta,Pagado,2024-07-16
O000740,Tarjeta,Pagado,2025-07-07
O000741,Tarjeta,Pagado,2025-03-03
O000742,Transferencia,Pagado,2024-05-05
O000743,Tarjeta,Pagado,2025-11-06
O000744,Tarjeta,Pagado,2025-06-14
O000745,Transferencia,Pagado,2024-08-26
O000746,PSE,Pagado,2025-10-27
O000747,PSE,Pagado,2024-01-11
O000748,Tarjeta,Pendiente,2025-07-01
O000749,Tarjeta,Pagado,2024-01-17
O000750,PSE,Pagado,2024-05-02
O000751,Transferencia,Pagado,2025-05-06
O000752,PSE,Pendiente,2025-05-24
O000753,Efectivo,Pagado,2024-08-27
O000754,Transferencia,Pagado,2024-12-27
O000755,Tarjeta,Pendiente,2024-04-07
O000756,Transferencia,Pagado,2025-03-28
O000757,Tarjeta,Pagado,2025-07-30
O000758,Tarjeta,Pagado,2024-09-07
O000759,Tarjeta,Pagado,2024-07-18
O000760,Tarjeta,Rechazado,2024-11-18
O000761,Efectivo,Pagado,2024-11-17
O000762,Tarjeta,Pendiente,2025-06-12
O000763,Tarjeta,Pagado,2024-07-06
O000764,PSE,Pagado,2025-11-05
O000765,Tarjeta,Pagado,2025-12-05
O000766,Tarjeta,Pagado,2025-10-11
O000767,Tarjeta,Pendiente,2024-07-14
O000768,Transferencia,Pagado,2025-03-13
O000769,PSE,Pagado,2025-04-05
O000770,Efectivo,Pagado,2024-06-27
O000771,PSE,Pagado,2024-04-22
O000772,Tarjeta,Pagado,2025-06-29
O000773,PSE,Pagado,2025-03-25
O000774,Tarjeta,Rechazado,2025-08-09
O000775,Transferencia,Pagado,2024-02-13
O000776,Transferencia,Pagado,2025-01-18
O000777,Transferencia,Pagado,2024-05-10
O000778,Tarjeta,Pagado,2024-04-22
O000779,Tarjeta,Pagado,2024-10-19
O000780,Transferencia,Pagado,2025-06-16
O000781,Efectivo,Pagado,2024-09-18
O000782,Transferencia,Pagado,2025-09-09
O000783,Tarjeta,Pagado,2024-04-18
O000784,Tarjeta,Pagado,2024-10-27
O000785,Tarjeta,Pagado,2025-08-15
O000786,Tarjeta,Pagado,2025-12-17
O000787,Tarjeta,Pagado,2024-08-07
O000788,Transferencia,Pagado,2024-07-06
O000789,Tarjeta,Pagado,2026-01-07
O000790,Transferencia,Pagado,2025-01-02
O000791,Tarjeta,Pagado,2024-09-16
O000792,Transferencia,Pagado,2025-12-06
O000793,Tarjeta,Pagado,2024-02-14
O000794,Transferencia,Pagado,2025-03-05
O000795,Tarjeta,Pagado,2024-07-05
O000796,Tarjeta,Pagado,2025-05-17
O000797,Transferencia,Pagado,2025-12-28
O000798,Efectivo,Pagado,2025-08-01
O000799,Tarjeta,Pagado,2025-09-19
O000800,Transferencia,Pagado,2024-12-12
O000801,Transferencia,Pagado,2026-01-02
O000802,Tarjeta,Pagado,2025-09-23
O000803,PSE,Pagado,2024-03-26
O000804,Tarjeta,Pagado,2024-02-26
O000805,Transferencia,Pagado,2024-07-22
O000806,Tarjeta,Pagado,2024-11-11
O000807,Transferencia,Pagado,2024-05-13
O000808,Tarjeta,Rechazado,2024-11-30
O000809,Transferencia,Pagado,2024-01-22
O000810,Tarjeta,Pagado,2025-01-04
O000811,PSE,Pagado,2024-04-02
O000812,PSE,Pagado,2024-08-13
O000813,Efectivo,Pagado,2024-02-09
O000814,Efectivo,Pagado,2025-08-30
O000815,Transferencia,Pagado,2024-09-06
O000816,Tarjeta,Pagado,2025-03-29
O000817,Efectivo,Pagado,2024-04-22
O000818,Transferencia,Pagado,2025-09-02
O000819,Transferencia,Pagado,2024-11-01
O000820,Efectivo,Pagado,2025-12-16
O000821,PSE,Pagado,2025-02-22
O000822,Tarjeta,Pagado,2024-06-07
O000823,Tarjeta,Pendiente,2025-07-24
O000824,PSE,Pagado,2025-01-25
O000825,Transferencia,Pagado,2024-11-13
O000826,Tarjeta,Pagado,2024-11-10
O000827,Tarjeta,Pagado,2024-12-19
O000828,Tarjeta,Pendiente,2024-12-01
O000829,Transferencia,Pagado,2025-03-23
O000830,Efectivo,Rechazado,2024-09-20
O000831,PSE,Pagado,2024-04-08
O000832,Transferencia,Pendiente,2025-11-08
O000833,Tarjeta,Pagado,2024-03-16
O000834,Tarjeta,Pagado,2025-12-12
O000835,Tarjeta,Pagado,2025-12-14
O000836,Transferencia,Pagado,2025-09-29
O000837,Tarjeta,Pagado,2024-03-22
O000838,Efectivo,Pagado,2025-06-16
O000839,Transferencia,Pagado,2025-06-01
O000840,Transferencia,Pagado,2025-08-13
O000841,Transferencia,Pagado,2025-05-17
O000842,PSE,Pagado,2024-01-16
O000843,Tarjeta,Pagado,2024-09-05
O000844,Efectivo,Pagado,2024-06-14
O000845,Efectivo,Pagado,2024-08-01
O000846,Transferencia,Pagado,2025-09-12
O000847,Efectivo,Pagado,2024-11-02
O000848,Transferencia,Pagado,2025-01-03
O000849,Tarjeta,Pagado,2024-07-09
O000850,Transferencia,Pagado,2024-10-04
O000851,Tarjeta,Pagado,2024-01-14
O000852,Transferencia,Pagado,2025-03-30
O000853,Tarjeta,Pagado,2025-05-07
O000854,Tarjeta,Pagado,2024-07-25
O000855,Transferencia,Pagado,2025-01-10
O000856,PSE,Pagado,2025-07-07
O000857,Transferencia,Pagado,2024-12-04
O000858,PSE,Pagado,2024-05-30
O000859,Tarjeta,Pagado,2024-01-29
O000860,PSE,Pagado,2024-06-15
O000861,Tarjeta,Pagado,2025-09-02
O000862,Tarjeta,Pagado,2025-12-18
O000863,Tarjeta,Rechazado,2025-12-07
O000864,Transferencia,Pendiente,2024-09-06
O000865,Transferencia,Pagado,2025-10-16
O000866,PSE,Pagado,2024-12-18
O000867,Efectivo,Pagado,2024-03-25
O000868,PSE,Pagado,2025-09-26
O000869,Tarjeta,Pagado,2024-08-30
O000870,Tarjeta,Pagado,2025-10-18
O000871,PSE,Pagado,2025-09-12
O000872,Tarjeta,Pagado,2025-04-19
O000873,Tarjeta,Pagado,2024-06-02
O000874,PSE,Pendiente,2024-02-28
O000875,PSE,Pagado,2024-01-29
O000876,Tarjeta,Pagado,2024-05-03
O000877,PSE,Pendiente,2025-06-05
O000878,Efectivo,Pagado,2025-04-14
O000879,Tarjeta,Pagado,2025-01-22
O000880,Tarjeta,Pagado,2025-02-16
O000881,Transferencia,Pagado,2025-02-04
O000882,PSE,Pagado,2024-10-11
O000883,PSE,Pagado,2024-03-17
O000884,Tarjeta,Pagado,2024-08-05
O000885,Tarjeta,Pagado,2024-11-06
O000886,Transferencia,Pagado,2025-10-04
O000887,Efectivo,Pagado,2024-06-16
O000888,PSE,Pagado,2024-11-11
O000889,Transferencia,Pagado,2024-06-02
O000890,Transferencia,Pagado,2024-07-26
O000891,Tarjeta,Pagado,2024-02-27
O000892,Tarjeta,Pagado,2024-06-04
O000893,Tarjeta,Pagado,2024-02-22
O000894,Transferencia,Pagado,2025-11-07
O000895,Tarjeta,Pagado,2024-01-13
O000896,PSE,Pagado,2024-01-25
O000897,Tarjeta,Pagado,2024-04-05
O000898,Efectivo,Rechazado,2025-04-16
O000899,PSE,Pendiente,2025-12-04
O000900,Tarjeta,Pagado,2024-03-12
O000901,Transferencia,Pagado,2025-07-29
O000902,Transferencia,Pendiente,2024-01-15
O000903,Transferencia,Pagado,2024-03-03
O000904,PSE,Pagado,2025-02-12
O000905,Tarjeta,Pagado,2025-02-12
O000906,PSE,Pendiente,2024-02-25
O000907,Efectivo,Pagado,2025-01-17
O000908,Transferencia,Pagado,2024-10-22
O000909,Transferencia,Pagado,2025-01-28
O000910,PSE,Pagado,2024-12-16
O000911,Transferencia,Pagado,2025-01-26
O000912,Transferencia,Pagado,2025-06-07
O000913,PSE,Pagado,2025-07-30
O000914,Tarjeta,Pagado,2024-07-26
O000915,PSE,Pagado,2025-06-17
O000916,Tarjeta,Pagado,2025-11-20
O000917,Tarjeta,Pagado,2024-03-12
O000918,Transferencia,Pagado,2024-12-02
O000919,PSE,Pagado,2025-10-28
O000920,Efectivo,Pagado,2025-07-28
O000921,Tarjeta,Pagado,2024-03-02
O000922,Transferencia,Pagado,2025-03-24
O000923,Tarjeta,Pagado,2024-08-09
O000924,Transferencia,Pagado,2024-08-08
O000925,Transferencia,Pagado,2024-09-07
O000926,PSE,Pagado,2024-02-13
O000927,Tarjeta,Pagado,2024-01-06
O000928,Tarjeta,Pagado,2024-01-28
O000929,PSE,Pagado,2025-10-03
O000930,Tarjeta,Pagado,2024-11-29
O000931,Efectivo,Pagado,2025-10-13
O000932,PSE,Pagado,2025-10-15
O000933,Tarjeta,Pagado,2025-03-14
O000934,Tarjeta,Pagado,2025-01-26
O000935,Tarjeta,Pagado,2024-05-28
O000936,Tarjeta,Pagado,2025-06-21
O000937,Transferencia,Pagado,2025-12-22
O000938,Efectivo,Pagado,2024-09-19
O000939,Efectivo,Pagado,2024-05-04
O000940,Tarjeta,Pagado,2025-02-17
O000941,Tarjeta,Pagado,2025-01-21
O000942,Tarjeta,Pagado,2025-06-07
O000943,PSE,Pagado,2025-12-11
O000944,Tarjeta,Pagado,2025-08-03
O000945,Efectivo,Pagado,2024-04-27
O000946,Tarjeta,Pagado,2024-04-28
O000947,Tarjeta,Pagado,2024-11-06
O000948,Tarjeta,Pagado,2025-01-23
O000949,Transferencia,Pagado,2025-07-13
O000950,Tarjeta,Pagado,2025-01-08
O000951,PSE,Pagado,2025-07-10
O000952,PSE,Pendiente,2024-10-05
O000953,Tarjeta,Pagado,2024-11-26
O000954,PSE,Pagado,2025-04-10
O000955,Transferencia,Pagado,2025-01-06
O000956,PSE,Pagado,2025-10-20
O000957,PSE,Pagado,2024-10-14
O000958,Tarjeta,Pagado,2024-07-12
O000959,Tarjeta,Pagado,2025-02-01
O000960,Tarjeta,Pagado,2025-03-01
O000961,Tarjeta,Pagado,2024-01-12
O000962,Transferencia,Pagado,2024-07-19
O000963,Transferencia,Pagado,2024-02-29
O000964,Tarjeta,Pagado,2025-03-18
O000965,PSE,Pagado,2024-12-06
O000966,PSE,Pagado,2025-04-13
O000967,PSE,Pagado,2025-10-11
O000968,Efectivo,Pagado,2025-05-22
O000969,PSE,Pagado,2024-03-16
O000970,PSE,Pagado,2024-12-13
O000971,PSE,Pendiente,2024-05-15
O000972,Tarjeta,Pagado,2024-05-27
O000973,Tarjeta,Pagado,2025-03-01
O000974,Tarjeta,Pagado,2025-05-04
O000975,Tarjeta,Pagado,2024-12-24
O000976,Tarjeta,Pagado,2024-04-15
O000977,PSE,Pagado,2024-03-29
O000978,Tarjeta,Pagado,2025-03-29
O000979,Tarjeta,Pagado,2024-08-16
O000980,Transferencia,Pendiente,2025-01-17
O000981,Tarjeta,Pagado,2024-04-21
O000982,Tarjeta,Pagado,2025-01-14
O000983,PSE,Pagado,2024-01-29
O000984,Transferencia,Pagado,2025-12-03
O000985,Tarjeta,Pagado,2024-11-30
O000986,Tarjeta,Pagado,2024-08-19
O000987,Efectivo,Pagado,2025-01-12
O000988,PSE,Pagado,2024-04-28
O000989,Tarjeta,Pendiente,2025-11-23
O000990,Tarjeta,Pagado,2024-06-06
O000991,Efectivo,Pagado,2025-04-03
O000992,Tarjeta,Pagado,2025-09-06
O000993,PSE,Pagado,2024-09-14
O000994,Transferencia,Pagado,2025-11-22
O000995,PSE,Pendiente,2024-01-19
O000996,Tarjeta,Pagado,2025-12-30
O000997,Transferencia,Pagado,2025-05-10
O000998,Tarjeta,Pagado,2025-03-25
O000999,Transferencia,Pagado,2025-06-26
O001000,Transferencia,Pagado,2025-03-04
O001001,Transferencia,Pendiente,2025-01-07
O001002,Transferencia,Pagado,2024-11-18
O001003,Efectivo,Pagado,2024-03-24
O001004,Tarjeta,Pagado,2024-02-19
O001005,Transferencia,Pagado,2025-09-27
O001006,Tarjeta,Pagado,2025-02-13
O001007,Tarjeta,Pagado,2024-04-28
O001008,Transferencia,Pendiente,2025-04-11
O001009,Tarjeta,Pendiente,2024-04-02
O001010,PSE,Pagado,2025-12-01
O001011,PSE,Pagado,2024-06-15
O001012,Efectivo,Pagado,2024-05-27
O001013,Efectivo,Pendiente,2024-05-18
O001014,Tarjeta,Pagado,2024-05-31
O001015,Tarjeta,Pagado,2025-07-22
O001016,Tarjeta,Pagado,2024-03-26
O001017,Efectivo,Pagado,2025-07-04
O001018,Tarjeta,Pagado,2024-05-18
O001019,PSE,Pagado,2025-01-18
O001020,PSE,Pagado,2025-07-27
O001021,Tarjeta,Pagado,2024-04-07
O001022,Tarjeta,Pagado,2025-08-01
O001023,Transferencia,Pagado,2024-09-17
O001024,Transferencia,Pendiente,2024-06-22
O001025,Tarjeta,Pagado,2025-10-09
O001026,PSE,Pagado,2024-07-01
O001027,PSE,Pagado,2024-04-03
O001028,Tarjeta,Pendiente,2024-08-11
O001029,Tarjeta,Pagado,2024-06-10
O001030,Transferencia,Pagado,2025-08-10
O001031,Transferencia,Pagado,2025-02-20
O001032,Tarjeta,Pagado,2024-01-29
O001033,Efectivo,Pagado,2025-01-19
O001034,Efectivo,Pagado,2025-04-25
O001035,Efectivo,Pendiente,2024-11-27
O001036,Tarjeta,Pagado,2024-11-05
O001037,Efectivo,Pagado,2025-03-15
O001038,Tarjeta,Pagado,2024-04-06
O001039,PSE,Pagado,2025-06-02
O001040,Transferencia,Pagado,2025-05-22
O001041,PSE,Pagado,2024-02-15
O001042,Tarjeta,Pagado,2024-12-07
O001043,Tarjeta,Pagado,2025-05-21
O001044,PSE,Pagado,2024-02-26
O001045,Transferencia,Pagado,2024-10-05
O001046,Transferencia,Pagado,2025-05-24
O001047,Tarjeta,Pagado,2025-03-31
O001048,Tarjeta,Pagado,2024-02-03
O001049,PSE,Pagado,2025-07-25
O001050,Tarjeta,Pagado,2025-01-08
O001051,Tarjeta,Pagado,2025-07-18
O001052,PSE,Pagado,2024-04-16
O001053,Tarjeta,Pendiente,2024-07-16
O001054,PSE,Pagado,2024-08-28
O001055,Tarjeta,Pagado,2024-12-09
O001056,Transferencia,Pagado,2024-03-20
O001057,Tarjeta,Pagado,2024-01-31
O001058,Efectivo,Pagado,2024-06-21
O001059,Tarjeta,Pagado,2025-06-04
O001060,PSE,Pagado,2025-07-31
O001061,Tarjeta,Pagado,2024-04-07
O001062,PSE,Pagado,2024-09-26
O001063,Tarjeta,Pagado,2025-08-20
O001064,PSE,Pagado,2024-09-01
O001065,Tarjeta,Pagado,2024-08-05
O001066,PSE,Pagado,2025-04-26
O001067,Tarjeta,Pagado,2025-03-15
O001068,Transferencia,Pagado,2024-07-28
O001069,Tarjeta,Pagado,2024-08-15
O001070,Tarjeta,Pagado,2025-04-10
O001071,Efectivo,Pagado,2024-10-25
O001072,Efectivo,Pagado,2024-12-10
O001073,PSE,Pagado,2025-11-05
O001074,Transferencia,Pagado,2024-09-16
O001075,PSE,Pagado,2026-01-03
O001076,Transferencia,Pagado,2025-09-21
O001077,PSE,Pagado,2025-07-18
O001078,Tarjeta,Pagado,2025-04-15
O001079,Transferencia,Pagado,2024-07-13
O001080,Tarjeta,Pagado,2024-07-15
O001081,Transferencia,Pendiente,2024-10-30
O001082,Tarjeta,Pagado,2025-05-10
O001083,PSE,Pagado,2025-10-11
O001084,Tarjeta,Pagado,2025-08-02
O001085,Efectivo,Pagado,2024-11-18
O001086,Tarjeta,Pagado,2024-02-03
O001087,Tarjeta,Pagado,2024-04-01
O001088,Transferencia,Pagado,2025-11-05
O001089,Efectivo,Pagado,2024-12-25
O001090,Tarjeta,Pagado,2025-06-04
O001091,Transferencia,Pagado,2024-12-10
O001092,Tarjeta,Pagado,2025-11-04
O001093,PSE,Pagado,2024-06-06
O001094,Tarjeta,Pagado,2025-02-25
O001095,Tarjeta,Pagado,2025-11-09
O001096,Tarjeta,Pagado,2025-10-24
O001097,Transferencia,Pagado,2024-07-12
O001098,Efectivo,Pagado,2025-07-30
O001099,Tarjeta,Pagado,2025-10-04
O001100,Transferencia,Pagado,2024-04-13
O001101,PSE,Pagado,2025-06-28
O001102,Tarjeta,Pagado,2024-07-15
O001103,PSE,Pagado,2025-03-04
O001104,Transferencia,Pagado,2024-04-04
O001105,Tarjeta,Pagado,2025-03-09
O001106,Tarjeta,Pagado,2025-06-06
O001107,Tarjeta,Pagado,2025-10-11
O001108,Transferencia,Pagado,2025-03-17
O001109,Tarjeta,Pagado,2025-12-19
O001110,PSE,Pagado,2025-03-30
O001111,Efectivo,Pagado,2025-12-08
O001112,Tarjeta,Pagado,2025-09-13
O001113,Transferencia,Pagado,2024-10-19
O001114,Tarjeta,Pagado,2025-11-20
O001115,Tarjeta,Pagado,2025-05-17
O001116,Transferencia,Pagado,2024-04-29
O001117,Transferencia,Pendiente,2024-04-11
O001118,Transferencia,Pagado,2025-07-23
O001119,PSE,Pagado,2024-11-13
O001120,PSE,Pagado,2024-08-15
O001121,Transferencia,Pendiente,2024-05-28
O001122,Transferencia,Pagado,2024-09-05
O001123,Tarjeta,Pagado,2025-03-21
O001124,PSE,Pagado,2025-12-25
O001125,Tarjeta,Pagado,2025-11-03
O001126,Transferencia,Pagado,2024-01-13
O001127,Tarjeta,Pagado,2025-05-12
O001128,Transferencia,Pagado,2025-03-17
O001129,Efectivo,Pagado,2025-03-30
O001130,Tarjeta,Pagado,2025-02-27
O001131,Transferencia,Pagado,2025-11-09
O001132,Tarjeta,Pagado,2025-02-04
O001133,Tarjeta,Pagado,2025-08-10
O001134,Tarjeta,Pendiente,2025-09-26
O001135,Tarjeta,Pagado,2025-02-09
O001136,Tarjeta,Pagado,2024-04-11
O001137,PSE,Pagado,2025-06-25
O001138,PSE,Pagado,2025-12-26
O001139,Tarjeta,Pendiente,2024-01-10
O001140,Tarjeta,Pagado,2025-10-22
O001141,Tarjeta,Pagado,2024-07-11
O001142,Tarjeta,Pagado,2024-08-15
O001143,Tarjeta,Pagado,2025-07-11
O001144,Tarjeta,Pagado,2024-01-12
O001145,Transferencia,Pagado,2024-09-14
O001146,PSE,Pagado,2024-08-22
O001147,Transferencia,Pagado,2025-11-27
O001148,Tarjeta,Pagado,2025-10-16
O001149,Tarjeta,Pagado,2025-07-05
O001150,Efectivo,Pagado,2024-03-02
O001151,PSE,Pendiente,2025-02-21
O001152,PSE,Pagado,2024-04-23
O001153,Tarjeta,Pagado,2025-04-24
O001154,Tarjeta,Pagado,2025-11-04
O001155,Tarjeta,Pagado,2025-02-02
O001156,Transferencia,Pagado,2025-12-17
O001157,Tarjeta,Pagado,2025-09-15
O001158,Tarjeta,Pagado,2025-06-23
O001159,Transferencia,Pagado,2024-06-08
O001160,Tarjeta,Pagado,2025-04-08
O001161,PSE,Pagado,2025-09-08
O001162,Efectivo,Pendiente,2025-04-08
O001163,Tarjeta,Pagado,2024-05-15
O001164,PSE,Pagado,2024-12-19
O001165,Tarjeta,Pagado,2025-06-28
O001166,PSE,Pagado,2025-03-10
O001167,Transferencia,Pagado,2025-06-30
O001168,Tarjeta,Pagado,2025-09-13
O001169,Tarjeta,Pagado,2025-03-21
O001170,Tarjeta,Pagado,2025-06-29
O001171,Transferencia,Pagado,2025-11-22
O001172,PSE,Pagado,2025-07-25
O001173,Transferencia,Pendiente,2024-03-18
O001174,Transferencia,Pagado,2024-03-21
O001175,Efectivo,Pendiente,2024-03-30
O001176,Efectivo,Pagado,2024-12-23
O001177,Efectivo,Pendiente,2024-04-23
O001178,Transferencia,Pagado,2024-05-25
O001179,Tarjeta,Pagado,2025-05-18
O001180,Tarjeta,Pagado,2024-07-10
O001181,Tarjeta,Pagado,2025-04-24
O001182,Transferencia,Pagado,2025-06-29
O001183,PSE,Pagado,2024-08-29
O001184,Transferencia,Pagado,2024-04-16
O001185,Tarjeta,Pagado,2025-02-02
O001186,Efectivo,Rechazado,2025-12-21
O001187,Tarjeta,Pagado,2025-02-25
O001188,Tarjeta,Pagado,2024-03-22
O001189,Tarjeta,Pagado,2025-06-14
O001190,Tarjeta,Pagado,2025-01-15
O001191,Tarjeta,Pagado,2024-09-01
O001192,PSE,Rechazado,2025-01-10
O001193,Efectivo,Pagado,2025-03-13
O001194,Tarjeta,Pagado,2025-11-06
O001195,Tarjeta,Pagado,2024-07-24
O001196,Tarjeta,Pagado,2025-06-02
O001197,Tarjeta,Pagado,2024-07-26
O001198,Tarjeta,Pagado,2024-04-20
O001199,Tarjeta,Pagado,2024-08-27
O001200,Tarjeta,Pagado,2024-04-01
O001201,Transferencia,Pagado,2024-01-27
O001202,Tarjeta,Pagado,2024-10-29
O001203,Tarjeta,Pagado,2025-01-03
O001204,Tarjeta,Pagado,2025-04-23
O001205,Transferencia,Pagado,2025-07-16
O001206,Transferencia,Pagado,2024-07-09
O001207,Tarjeta,Pendiente,2025-07-17
O001208,Tarjeta,Pagado,2024-02-08
O001209,Transferencia,Pagado,2025-10-20
O001210,Tarjeta,Pagado,2025-02-24
O001211,Transferencia,Pagado,2024-07-07
O001212,Tarjeta,Pagado,2024-05-30
O001213,Transferencia,Pagado,2025-08-03
O001214,PSE,Pagado,2025-06-21
O001215,PSE,Pagado,2024-07-19
O001216,Efectivo,Pagado,2025-10-14
O001217,Efectivo,Pagado,2025-10-04
O001218,Tarjeta,Pagado,2025-09-07
O001219,PSE,Pagado,2024-01-15
O001220,Efectivo,Pagado,2025-10-24
O001221,Tarjeta,Pagado,2025-12-19
O001222,Tarjeta,Pagado,2024-06-06
O001223,Tarjeta,Pagado,2024-03-01
O001224,Transferencia,Pagado,2024-11-14
O001225,Tarjeta,Pagado,2024-07-01
O001226,Transferencia,Pagado,2025-03-13
O001227,Efectivo,Pagado,2025-10-17
O001228,Tarjeta,Pagado,2024-11-18
O001229,Tarjeta,Pagado,2024-10-30
O001230,Tarjeta,Pagado,2024-08-07
O001231,Transferencia,Pagado,2024-07-21
O001232,PSE,Pagado,2025-02-14
O001233,PSE,Pagado,2024-06-03
O001234,Transferencia,Pagado,2024-11-03
O001235,Tarjeta,Pagado,2024-01-21
O001236,Tarjeta,Pagado,2025-12-20
O001237,PSE,Pagado,2024-12-22
O001238,Transferencia,Pagado,2024-12-03
O001239,Tarjeta,Pendiente,2024-01-25
O001240,Tarjeta,Pagado,2025-01-25
O001241,PSE,Pagado,2024-11-04
O001242,Tarjeta,Pagado,2025-01-14
O001243,Transferencia,Pagado,2024-03-09
O001244,Transferencia,Pagado,2024-09-18
O001245,Transferencia,Pagado,2024-01-23
O001246,Tarjeta,Pagado,2025-08-08
O001247,Tarjeta,Pagado,2024-05-14
O001248,PSE,Pagado,2025-06-07
O001249,PSE,Pagado,2025-08-19
O001250,Transferencia,Pagado,2025-10-13
O001251,Efectivo,Pagado,2025-06-22
O001252,Efectivo,Pagado,2024-06-25
O001253,Tarjeta,Pagado,2025-01-20
O001254,Tarjeta,Pagado,2025-01-14
O001255,Tarjeta,Pagado,2025-03-28
O001256,Transferencia,Pagado,2025-08-30
O001257,Tarjeta,Pagado,2025-12-03
O001258,PSE,Pagado,2025-09-30
O001259,Transferencia,Pagado,2025-05-01
O001260,Transferencia,Pagado,2024-05-05
O001261,Tarjeta,Pagado,2024-04-23
