order_id,date,customer_id,category,region,channel,quantity,unit_price,discount_pct,is_returned,gross_sales,discount_value,net_sales,cost,profit
ORD100231,2025-03-08,3321,Deportes,Valle,Marketplace,6,217.03,10,0,1302.18,130.22,1171.96,717.66,454.3
ORD100232,2023-10-11,2577,Belleza,Centro,App,5,365.63,15,0,1828.15,274.22,1553.93,1006.77,547.16
ORD100233,2025-05-28,1495,Deportes,Valle,Web,6,352.12,10,0,2112.72,211.27,1901.45,1127.22,774.23
ORD100234,2025-08-17,3148,Tecnología,Antioquia,App,2,118.62,0,0,237.24,0.0,237.24,182.68,54.56
ORD100235,2024-03-28,1556,Tecnología,Bogotá,Web,3,235.81,10,0,707.43,70.74,636.69,480.35,156.34
ORD100236,2025-10-16,2105,Moda,Costa,App,4,291.77,15,0,1167.08,175.06,992.02,752.72,239.3
ORD100237,2025-03-26,2552,Hogar,Antioquia,Web,1,363.42,5,0,363.42,18.17,345.25,217.04,128.21
ORD100238,2024-10-20,3120,Tecnología,Antioquia,App,6,414.75,20,0,2488.5,497.7,1990.8,1504.9,485.9
ORD100239,2024-06-30,1156,Deportes,Centro,App,4,384.77,0,1,1539.08,0.0,1539.08,897.63,641.45
ORD100240,2025-12-08,1734,Hogar,Valle,Web,1,33.59,15,0,33.59,5.04,28.55,16.53,12.02
ORD100241,2023-01-17,3179,Hogar,Valle,Marketplace,3,341.91,0,0,1025.73,0.0,1025.73,725.9,299.83
ORD100242,2023-06-07,2427,Deportes,Centro,Marketplace,2,258.71,10,0,517.42,51.74,465.68,262.24,203.44
ORD100243,2024-04-21,1558,Deportes,Costa,Web,3,295.45,10,0,886.35,88.64,797.71,640.91,156.8
ORD100244,2025-12-05,3154,Hogar,Bogotá,App,6,199.02,0,0,1194.12,0.0,1194.12,762.79,431.33
ORD100245,2024-06-01,3312,Deportes,Bogotá,App,2,362.73,20,0,725.46,145.09,580.37,393.95,186.42
ORD100246,2023-04-09,1154,Deportes,Costa,App,5,343.47,0,0,1717.35,0.0,1717.35,1321.62,395.73
ORD100247,2025-11-26,1996,Hogar,Centro,Marketplace,1,298.15,0,0,298.15,0.0,298.15,196.19,101.96
ORD100248,2023-10-07,3294,Tecnología,Antioquia,Web,5,433.57,15,0,2167.85,325.18,1842.67,1227.72,614.95
ORD100249,2024-05-11,1530,Tecnología,Valle,App,2,68.91,0,0,137.82,0.0,137.82,88.75,49.07
ORD100250,2023-10-29,3905,Moda,Antioquia,App,1,164.49,5,1,164.49,8.22,156.27,100.79,55.48
ORD100251,2023-06-30,2971,Hogar,Valle,Web,1,257.66,10,0,257.66,25.77,231.89,156.84,75.05
ORD100252,2024-08-29,3585,Belleza,Antioquia,Web,5,480.13,10,0,2400.65,240.07,2160.58,1740.13,420.45
ORD100253,2024-11-30,1728,Deportes,Centro,Web,1,54.54,20,0,54.54,10.91,43.63,35.02,8.61
ORD100254,2025-09-19,2177,Deportes,Centro,App,2,181.8,10,0,363.6,36.36,327.24,228.15,99.09
ORD100255,2023-07-10,1153,Belleza,Costa,App,6,464.43,15,0,2786.58,417.99,2368.59,1594.32,774.27
ORD100256,2023-09-10,1091,Belleza,Antioquia,Web,6,451.01,15,0,2706.06,405.91,2300.15,1766.98,533.17
ORD100257,2025-09-07,3385,Hogar,Antioquia,Web,2,435.32,5,0,870.64,43.53,827.11,606.98,220.13
ORD100258,2025-07-16,2503,Tecnología,Costa,Web,5,168.03,0,0,840.15,0.0,840.15,662.06,178.09
ORD100259,2023-05-08,2716,Deportes,Costa,Web,3,426.48,10,0,1279.44,127.94,1151.5,860.48,291.02
ORD100260,2023-01-18,3497,Hogar,Centro,App,2,262.56,0,0,525.12,0.0,525.12,423.84,101.28
ORD100261,2024-07-19,3016,Hogar,Centro,Web,6,317.49,0,0,1904.94,0.0,1904.94,1503.54,401.4
ORD100262,2024-07-23,3857,Moda,Antioquia,App,2,134.64,10,0,269.28,26.93,242.35,189.26,53.09
ORD100263,2024-11-16,1786,Belleza,Centro,App,1,359.2,20,0,359.2,71.84,287.36,188.43,98.93
ORD100264,2024-09-17,1272,Hogar,Centro,Marketplace,1,177.29,5,0,177.29,8.86,168.43,110.2,58.23
ORD100265,2025-05-03,3027,Deportes,Antioquia,Web,2,185.06,0,1,370.12,0.0,370.12,277.64,92.48
ORD100266,2025-08-19,3635,Tecnología,Costa,Marketplace,5,325.67,5,0,1628.35,81.42,1546.93,885.79,661.14
ORD100267,2023-06-04,1176,Moda,Antioquia,Web,3,135.12,5,1,405.36,20.27,385.09,245.3,139.79
ORD100268,2024-05-04,3878,Tecnología,Bogotá,App,1,127.73,5,0,127.73,6.39,121.34,97.28,24.06
ORD100269,2025-02-23,1642,Deportes,Antioquia,App,6,197.2,10,0,1183.2,118.32,1064.88,715.1,349.78
ORD100270,2023-09-03,2898,Tecnología,Bogotá,Web,1,393.47,0,0,393.47,0.0,393.47,245.08,148.39
ORD100271,2025-11-28,1566,Deportes,Antioquia,Web,6,127.85,5,0,767.1,38.36,728.74,494.55,234.19
ORD100272,2025-01-28,1665,Tecnología,Bogotá,Web,3,397.91,15,0,1193.73,179.06,1014.67,637.13,377.54
ORD100273,2024-06-21,2331,Tecnología,Bogotá,App,1,353.89,10,0,353.89,35.39,318.5,241.24,77.26
ORD100274,2025-07-09,3915,Hogar,Antioquia,Web,5,345.96,0,0,1729.8,0.0,1729.8,1348.66,381.14
ORD100275,2024-02-12,2798,Hogar,Centro,Marketplace,6,247.88,5,0,1487.28,74.36,1412.92,1075.68,337.24
ORD100276,2024-06-08,2069,Tecnología,Valle,Web,1,378.03,0,1,378.03,0.0,378.03,223.13,154.9
ORD100277,2025-04-07,3349,Hogar,Centro,Marketplace,1,26.49,20,0,26.49,5.3,21.19,13.58,7.61
ORD100278,2025-06-21,3915,Deportes,Bogotá,Web,2,166.69,0,0,333.38,0.0,333.38,202.62,130.76
ORD100279,2023-02-05,3959,Moda,Antioquia,Web,5,345.99,15,0,1729.95,259.49,1470.46,825.75,644.71
ORD100280,2024-11-15,1407,Tecnología,Antioquia,Web,5,493.9,15,0,2469.5,370.42,2099.08,1573.42,525.66
ORD100281,2023-01-20,2212,Deportes,Antioquia,Marketplace,2,21.21,5,1,42.42,2.12,40.3,26.83,13.47
ORD100282,2023-11-17,3869,Tecnología,Antioquia,App,6,264.79,0,0,1588.74,0.0,1588.74,992.47,596.27
ORD100283,2024-05-26,2853,Moda,Valle,Web,4,463.44,15,0,1853.76,278.06,1575.7,997.47,578.23
ORD100284,2024-02-04,2152,Tecnología,Costa,Web,3,434.5,0,0,1303.5,0.0,1303.5,764.44,539.06
ORD100285,2024-10-15,3608,Moda,Bogotá,Web,5,31.11,0,0,155.55,0.0,155.55,120.28,35.27
ORD100286,2025-08-29,2141,Tecnología,Valle,App,4,274.19,0,0,1096.76,0.0,1096.76,645.84,450.92
ORD100287,2024-04-15,3511,Belleza,Centro,Web,6,22.06,5,1,132.36,6.62,125.74,80.64,45.1
ORD100288,2025-04-13,1143,Hogar,Costa,App,3,399.0,0,0,1197.0,0.0,1197.0,660.74,536.26
ORD100289,2024-12-27,3489,Tecnología,Costa,App,5,168.26,20,1,841.3,168.26,673.04,449.48,223.56
ORD100290,2025-05-03,1486,Tecnología,Antioquia,Marketplace,1,387.48,0,0,387.48,0.0,387.48,250.23,137.25
ORD100291,2023-02-20,1859,Belleza,Valle,App,5,473.5,15,0,2367.5,355.12,2012.38,1497.53,514.85
ORD100292,2024-07-28,2935,Moda,Centro,Web,3,488.52,0,0,1465.56,0.0,1465.56,1089.11,376.45
ORD100293,2023-05-30,1147,Deportes,Antioquia,Marketplace,4,449.17,5,0,1796.68,89.83,1706.85,956.57,750.28
ORD100294,2023-11-10,2359,Belleza,Antioquia,Web,1,117.99,0,0,117.99,0.0,117.99,68.59,49.4
ORD100295,2024-07-23,2357,Belleza,Bogotá,Web,3,113.41,20,0,340.23,68.05,272.18,216.18,56.0
ORD100296,2023-11-01,3858,Deportes,Costa,App,6,320.37,0,0,1922.22,0.0,1922.22,1468.16,454.06
ORD100297,2024-11-12,3713,Tecnología,Centro,Web,3,281.15,10,0,843.45,84.35,759.1,497.33,261.77
ORD100298,2025-04-17,1089,Deportes,Costa,Web,5,24.58,0,0,122.9,0.0,122.9,73.12,49.78
ORD100299,2025-12-13,2357,Tecnología,Valle,Web,6,208.03,15,0,1248.18,187.23,1060.95,658.22,402.73
ORD100300,2025-09-29,1198,Deportes,Bogotá,Web,2,455.21,0,0,910.42,0.0,910.42,662.48,247.94
ORD100301,2024-03-19,1537,Moda,Antioquia,Web,2,451.21,0,0,902.42,0.0,902.42,726.7,175.72
ORD100302,2024-09-04,1300,Deportes,Bogotá,Web,1,117.88,10,0,117.88,11.79,106.09,75.99,30.1
ORD100303,2025-09-19,1723,Moda,Antioquia,Web,3,203.34,0,0,610.02,0.0,610.02,339.87,270.15
ORD100304,2023-09-21,2598,Moda,Bogotá,App,4,288.98,5,0,1155.92,57.8,1098.12,796.9,301.22
ORD100305,2025-12-12,2459,Belleza,Antioquia,App,1,429.34,0,0,429.34,0.0,429.34,345.65,83.69
ORD100306,2025-09-30,1067,Tecnología,Costa,App,6,275.36,10,0,1652.16,165.22,1486.94,961.8,525.14
ORD100307,2023-01-05,3506,Hogar,Costa,App,1,484.74,5,0,484.74,24.24,460.5,369.35,91.15
ORD100308,2025-02-12,2537,Moda,Costa,App,5,403.55,0,0,2017.75,0.0,2017.75,1475.11,542.64
ORD100309,2025-05-26,1397,Belleza,Costa,Marketplace,6,477.48,10,0,2864.88,286.49,2578.39,1550.27,1028.12
ORD100310,2025-09-18,1619,Tecnología,Bogotá,App,4,371.12,0,0,1484.48,0.0,1484.48,874.7,609.78
ORD100311,2025-06-02,2584,Tecnología,Antioquia,App,3,441.26,5,0,1323.78,66.19,1257.59,751.54,506.05
ORD100312,2023-02-16,2163,Tecnología,Costa,Web,6,418.88,10,0,2513.28,251.33,2261.95,1671.11,590.84
ORD100313,2025-05-16,1729,Tecnología,Bogotá,App,3,141.84,15,0,425.52,63.83,361.69,256.5,105.19
ORD100314,2025-04-02,1555,Belleza,Antioquia,App,3,130.18,0,0,390.54,0.0,390.54,262.83,127.71
ORD100315,2025-07-24,2952,Deportes,Bogotá,App,1,434.9,10,0,434.9,43.49,391.41,243.11,148.3
ORD100316,2024-10-17,3828,Moda,Costa,Web,5,60.65,5,0,303.25,15.16,288.09,229.02,59.07
ORD100317,2023-09-26,2751,Moda,Valle,Web,1,216.11,5,0,216.11,10.81,205.3,124.76,80.54
ORD100318,2024-01-05,3941,Deportes,Bogotá,Web,2,413.92,5,0,827.84,41.39,786.45,492.77,293.68
ORD100319,2024-09-27,3657,Tecnología,Costa,Marketplace,2,410.35,0,0,820.7,0.0,820.7,463.55,357.15
ORD100320,2024-10-18,3795,Hogar,Centro,App,3,86.62,5,0,259.86,12.99,246.87,154.13,92.74
ORD100321,2023-04-30,3329,Hogar,Antioquia,Web,5,254.1,10,0,1270.5,127.05,1143.45,913.83,229.62
ORD100322,2025-04-10,3708,Tecnología,Costa,Web,6,250.32,5,0,1501.92,75.1,1426.82,857.02,569.8
ORD100323,2025-12-17,3971,Hogar,Centro,App,3,175.39,0,1,526.17,0.0,526.17,318.37,207.8
ORD100324,2025-01-10,1995,Hogar,Bogotá,Web,6,460.25,0,0,2761.5,0.0,2761.5,1966.17,795.33
ORD100325,2023-04-27,2959,Tecnología,Bogotá,Web,3,333.5,5,0,1000.5,50.03,950.47,668.25,282.22
ORD100326,2025-03-01,2601,Tecnología,Centro,Web,1,490.49,5,0,490.49,24.52,465.97,278.42,187.55
ORD100327,2025-10-09,3793,Deportes,Centro,Web,3,52.05,0,0,156.15,0.0,156.15,92.39,63.76
ORD100328,2025-12-17,2480,Tecnología,Antioquia,Web,3,209.29,5,0,627.87,31.39,596.48,346.9,249.58
ORD100329,2024-09-25,3134,Belleza,Bogotá,App,5,420.87,10,0,2104.35,210.44,1893.91,1481.97,411.94
ORD100330,2024-05-27,2102,Tecnología,Centro,Web,5,222.89,0,0,1114.45,0.0,1114.45,809.87,304.58
ORD100331,2025-03-12,3838,Deportes,Valle,Web,6,145.7,10,1,874.2,87.42,786.78,635.27,151.51
ORD100332,2024-07-13,3351,Belleza,Valle,App,5,498.95,20,0,2494.75,498.95,1995.8,1187.05,808.75
ORD100333,2024-05-02,2403,Belleza,Centro,App,3,439.1,0,0,1317.3,0.0,1317.3,888.34,428.96
ORD100334,2025-06-15,3177,Deportes,Antioquia,Web,5,282.31,0,0,1411.55,0.0,1411.55,1059.54,352.01
ORD100335,2024-12-04,3643,Hogar,Bogotá,App,5,289.62,5,0,1448.1,72.4,1375.7,835.96,539.74
ORD100336,2024-08-03,2299,Hogar,Valle,Marketplace,4,23.29,0,0,93.16,0.0,93.16,68.46,24.7
ORD100337,2025-02-28,2722,Hogar,Centro,Marketplace,4,490.88,10,0,1963.52,196.35,1767.17,1198.01,569.16
ORD100338,2025-05-10,3605,Tecnología,Centro,App,2,407.02,0,0,814.04,0.0,814.04,542.41,271.63
ORD100339,2023-09-04,1898,Tecnología,Costa,App,1,37.63,0,0,37.63,0.0,37.63,27.25,10.38
ORD100340,2023-06-03,2206,Deportes,Centro,Web,1,104.64,0,0,104.64,0.0,104.64,70.77,33.87
ORD100341,2025-09-23,2535,Moda,Antioquia,App,5,414.09,0,0,2070.45,0.0,2070.45,1597.15,473.3
ORD100342,2024-11-27,1077,Moda,Valle,App,2,61.7,0,0,123.4,0.0,123.4,98.87,24.53
ORD100343,2025-12-28,3831,Belleza,Costa,Web,2,472.06,0,0,944.12,0.0,944.12,669.37,274.75
ORD100344,2025-12-06,3721,Moda,Valle,Web,6,499.95,0,0,2999.7,0.0,2999.7,1893.29,1106.41
ORD100345,2025-10-05,2532,Moda,Valle,App,4,445.49,5,0,1781.96,89.1,1692.86,1286.32,406.54
ORD100346,2023-04-04,1237,Deportes,Antioquia,Marketplace,2,374.67,0,0,749.34,0.0,749.34,446.63,302.71
ORD100347,2025-08-15,2157,Tecnología,Centro,Web,3,253.9,15,0,761.7,114.26,647.44,372.7,274.74
ORD100348,2025-10-08,2996,Hogar,Antioquia,Web,6,59.57,0,0,357.42,0.0,357.42,246.64,110.78
ORD100349,2024-03-28,2215,Belleza,Centro,App,5,370.61,0,0,1853.05,0.0,1853.05,1342.75,510.3
ORD100350,2025-06-30,1277,Belleza,Costa,Web,3,210.5,0,0,631.5,0.0,631.5,489.7,141.8
ORD100351,2023-08-06,1523,Belleza,Antioquia,App,1,293.71,10,0,293.71,29.37,264.34,213.56,50.78
ORD100352,2024-04-18,1179,Hogar,Antioquia,Web,4,160.83,5,0,643.32,32.17,611.15,480.24,130.91
ORD100353,2024-03-07,1122,Deportes,Bogotá,Web,3,136.23,0,0,408.69,0.0,408.69,333.88,74.81
ORD100354,2023-12-07,2269,Tecnología,Antioquia,App,5,175.66,0,0,878.3,0.0,878.3,595.87,282.43
ORD100355,2024-07-04,2757,Tecnología,Bogotá,Web,3,410.64,20,0,1231.92,246.38,985.54,626.28,359.26
ORD100356,2023-12-23,2094,Hogar,Centro,Web,3,224.72,15,0,674.16,101.12,573.04,386.3,186.74
ORD100357,2023-01-23,1479,Hogar,Centro,Web,2,169.62,0,0,339.24,0.0,339.24,245.58,93.66
ORD100358,2024-06-05,2797,Tecnología,Centro,Web,4,227.83,5,0,911.32,45.57,865.75,594.74,271.01
ORD100359,2025-03-12,3131,Hogar,Bogotá,App,1,35.5,5,0,35.5,1.78,33.72,24.32,9.4
ORD100360,2025-01-31,3612,Tecnología,Centro,App,5,447.49,0,0,2237.45,0.0,2237.45,1766.28,471.17
ORD100361,2024-03-17,3666,Hogar,Valle,Web,6,284.85,10,0,1709.1,170.91,1538.19,914.87,623.32
ORD100362,2025-02-07,3404,Deportes,Antioquia,Web,6,70.32,10,0,421.92,42.19,379.73,221.18,158.55
ORD100363,2025-10-12,1815,Moda,Bogotá,Web,5,158.44,5,0,792.2,39.61,752.59,515.22,237.37
ORD100364,2024-05-30,3694,Tecnología,Centro,App,1,492.11,15,0,492.11,73.82,418.29,340.94,77.35
ORD100365,2025-11-05,1442,Hogar,Valle,Web,5,304.67,5,0,1523.35,76.17,1447.18,819.02,628.16
ORD100366,2025-03-02,3570,Moda,Antioquia,App,2,159.87,0,0,319.74,0.0,319.74,261.03,58.71
ORD100367,2023-12-02,1142,Moda,Antioquia,App,6,224.65,0,0,1347.9,0.0,1347.9,1093.53,254.37
ORD100368,2023-09-15,1191,Hogar,Centro,App,6,144.07,5,0,864.42,43.22,821.2,516.54,304.66
ORD100369,2024-05-11,2410,Moda,Valle,App,3,35.27,0,0,105.81,0.0,105.81,83.65,22.16
ORD100370,2025-06-14,1377,Belleza,Bogotá,Marketplace,2,424.17,5,1,848.34,42.42,805.92,444.94,360.98
ORD100371,2023-06-09,3628,Tecnología,Centro,Marketplace,6,160.39,0,0,962.34,0.0,962.34,647.27,315.07
ORD100372,2025-05-01,1534,Hogar,Antioquia,App,2,422.44,0,0,844.88,0.0,844.88,556.42,288.46
ORD100373,2024-11-20,2716,Hogar,Antioquia,Web,2,249.71,15,0,499.42,74.91,424.51,336.94,87.57
ORD100374,2024-01-15,2032,Moda,Antioquia,Marketplace,1,107.79,20,0,107.79,21.56,86.23,58.42,27.81
ORD100375,2025-08-14,2410,Tecnología,Centro,Web,6,404.9,5,0,2429.4,121.47,2307.93,1529.8,778.13
ORD100376,2024-11-21,3140,Tecnología,Costa,App,4,201.01,10,0,804.04,80.4,723.64,522.97,200.67
ORD100377,2025-12-02,2989,Hogar,Costa,App,1,359.71,10,0,359.71,35.97,323.74,210.91,112.83
ORD100378,2023-10-12,3576,Belleza,Costa,Marketplace,1,421.87,10,0,421.87,42.19,379.68,263.83,115.85
ORD100379,2024-02-01,2177,Deportes,Valle,Marketplace,2,482.23,0,0,964.46,0.0,964.46,779.29,185.17
ORD100380,2023-01-12,1404,Moda,Centro,Web,4,61.19,5,0,244.76,12.24,232.52,140.61,91.91
ORD100381,2024-05-13,3887,Deportes,Antioquia,App,1,24.03,5,0,24.03,1.2,22.83,15.39,7.44
ORD100382,2025-01-23,2172,Tecnología,Valle,Web,4,283.24,5,0,1132.96,56.65,1076.31,596.44,479.87
ORD100383,2023-02-04,1888,Deportes,Costa,Web,6,146.84,0,0,881.04,0.0,881.04,684.92,196.12
ORD100384,2024-12-27,1421,Moda,Bogotá,Web,2,245.17,10,0,490.34,49.03,441.31,253.68,187.63
ORD100385,2025-04-28,2641,Hogar,Valle,Web,1,54.88,0,0,54.88,0.0,54.88,31.59,23.29
ORD100386,2023-03-31,1471,Deportes,Valle,App,4,260.76,0,1,1043.04,0.0,1043.04,822.3,220.74
ORD100387,2025-02-14,3940,Deportes,Centro,Marketplace,5,79.93,0,0,399.65,0.0,399.65,263.97,135.68
ORD100388,2024-08-27,1546,Deportes,Valle,App,1,422.52,0,0,422.52,0.0,422.52,310.79,111.73
ORD100389,2025-08-27,1630,Tecnología,Centro,Web,1,384.55,15,0,384.55,57.68,326.87,255.49,71.38
ORD100390,2025-10-18,2037,Belleza,Bogotá,App,1,55.56,10,0,55.56,5.56,50.0,32.56,17.44
ORD100391,2024-02-22,3825,Belleza,Antioquia,Marketplace,4,421.45,15,0,1685.8,252.87,1432.93,889.3,543.63
ORD100392,2023-04-25,2829,Hogar,Antioquia,App,3,175.98,5,0,527.94,26.4,501.54,298.8,202.74
ORD100393,2024-09-08,1363,Tecnología,Costa,App,6,189.37,5,0,1136.22,56.81,1079.41,770.61,308.8
ORD100394,2025-04-05,3166,Tecnología,Costa,Marketplace,1,106.31,10,0,106.31,10.63,95.68,59.14,36.54
ORD100395,2024-02-17,1545,Belleza,Bogotá,Web,5,420.95,5,0,2104.75,105.24,1999.51,1442.16,557.35
ORD100396,2024-12-29,3569,Moda,Antioquia,Marketplace,5,214.26,5,0,1071.3,53.56,1017.74,646.9,370.84
ORD100397,2025-10-17,1633,Hogar,Costa,Marketplace,2,43.44,5,0,86.88,4.34,82.54,53.15,29.39
ORD100398,2025-01-30,2936,Hogar,Valle,Marketplace,3,483.8,20,0,1451.4,290.28,1161.12,716.71,444.41
ORD100399,2024-11-06,2680,Tecnología,Centro,Web,3,142.83,15,0,428.49,64.27,364.22,241.47,122.75
ORD100400,2024-04-01,1962,Moda,Costa,Marketplace,4,469.37,0,0,1877.48,0.0,1877.48,1114.8,762.68
ORD100401,2025-07-08,1882,Hogar,Bogotá,Web,2,164.59,0,0,329.18,0.0,329.18,209.46,119.72
ORD100402,2023-07-11,3827,Belleza,Antioquia,App,4,419.08,10,0,1676.32,167.63,1508.69,1146.65,362.04
ORD100403,2025-01-08,1870,Moda,Bogotá,App,2,338.83,0,0,677.66,0.0,677.66,412.16,265.5
ORD100404,2025-09-04,1515,Deportes,Centro,Web,6,433.42,0,0,2600.52,0.0,2600.52,2095.29,505.23
ORD100405,2025-10-05,3985,Hogar,Centro,Web,3,488.54,0,0,1465.62,0.0,1465.62,1001.15,464.47
ORD100406,2023-04-06,2420,Tecnología,Bogotá,App,6,438.31,5,0,2629.86,131.49,2498.37,1446.23,1052.14
ORD100407,2024-10-24,1865,Hogar,Costa,App,4,213.76,5,0,855.04,42.75,812.29,653.59,158.7
ORD100408,2023-02-06,3153,Hogar,Costa,App,2,410.96,5,0,821.92,41.1,780.82,525.73,255.09
ORD100409,2023-10-06,2108,Tecnología,Antioquia,Web,3,361.59,20,0,1084.77,216.95,867.82,607.8,260.02
ORD100410,2023-08-05,1213,Belleza,Antioquia,App,3,49.57,5,0,148.71,7.44,141.27,84.76,56.51
ORD100411,2025-05-16,3897,Hogar,Valle,Web,1,466.28,0,0,466.28,0.0,466.28,298.42,167.86
ORD100412,2025-05-22,3244,Tecnología,Valle,App,4,243.66,5,0,974.64,48.73,925.91,685.16,240.75
ORD100413,2023-03-03,1018,Tecnología,Antioquia,Web,1,84.54,0,0,84.54,0.0,84.54,49.33,35.21
ORD100414,2024-08-18,1641,Hogar,Valle,App,3,224.18,15,1,672.54,100.88,571.66,402.46,169.2
ORD100415,2024-12-29,2104,Belleza,Bogotá,Web,4,309.51,0,0,1238.04,0.0,1238.04,912.75,325.29
ORD100416,2024-02-01,1329,Tecnología,Costa,Marketplace,4,295.01,20,0,1180.04,236.01,944.03,519.68,424.35
ORD100417,2024-11-29,1865,Hogar,Valle,App,6,295.9,5,0,1775.4,88.77,1686.63,1309.07,377.56
ORD100418,2025-11-08,1773,Moda,Valle,App,5,142.8,15,0,714.0,107.1,606.9,343.03,263.87
ORD100419,2023-06-26,1391,Hogar,Bogotá,Web,2,323.7,10,0,647.4,64.74,582.66,359.31,223.35
ORD100420,2024-01-31,1636,Tecnología,Centro,App,5,455.56,15,0,2277.8,341.67,1936.13,1568.57,367.56
ORD100421,2024-03-20,3354,Tecnología,Antioquia,Web,5,206.56,10,0,1032.8,103.28,929.52,531.57,397.95
ORD100422,2023-03-17,3942,Hogar,Bogotá,Web,3,322.68,5,0,968.04,48.4,919.64,710.89,208.75
ORD100423,2023-09-22,3699,Tecnología,Centro,App,6,137.11,10,1,822.66,82.27,740.39,537.55,202.84
ORD100424,2024-03-30,3888,Tecnología,Bogotá,App,2,43.17,10,0,86.34,8.63,77.71,55.3,22.41
ORD100425,2024-12-18,2025,Deportes,Costa,Web,5,301.15,15,1,1505.75,225.86,1279.89,904.95,374.94
ORD100426,2025-01-04,3567,Tecnología,Bogotá,Web,5,42.82,0,0,214.1,0.0,214.1,127.38,86.72
ORD100427,2025-04-30,2674,Deportes,Bogotá,App,4,367.32,0,0,1469.28,0.0,1469.28,1073.43,395.85
ORD100428,2023-05-24,3683,Deportes,Costa,App,3,341.77,0,0,1025.31,0.0,1025.31,827.36,197.95
ORD100429,2025-06-03,1739,Moda,Antioquia,Web,5,197.28,5,0,986.4,49.32,937.08,534.88,402.2
ORD100430,2025-12-28,2545,Hogar,Centro,Marketplace,2,217.42,15,1,434.84,65.23,369.61,236.46,133.15
ORD100431,2024-01-31,1468,Tecnología,Valle,Marketplace,1,460.53,0,0,460.53,0.0,460.53,312.01,148.52
ORD100432,2025-11-14,3259,Deportes,Antioquia,Web,1,26.3,5,0,26.3,1.32,24.98,15.31,9.67
ORD100433,2025-08-05,2135,Moda,Bogotá,Web,3,290.39,10,1,871.17,87.12,784.05,588.07,195.98
ORD100434,2025-06-09,2031,Moda,Valle,App,1,463.21,15,0,463.21,69.48,393.73,289.76,103.97
ORD100435,2024-07-22,3851,Tecnología,Costa,Marketplace,4,458.71,5,0,1834.84,91.74,1743.1,1014.14,728.96
ORD100436,2025-11-28,3524,Belleza,Antioquia,App,4,300.63,0,0,1202.52,0.0,1202.52,846.28,356.24
ORD100437,2023-04-19,1873,Tecnología,Centro,Web,2,202.99,20,0,405.98,81.2,324.78,210.98,113.8
ORD100438,2025-12-01,1459,Hogar,Antioquia,Web,6,67.47,0,0,404.82,0.0,404.82,247.61,157.21
ORD100439,2025-07-23,3300,Hogar,Antioquia,Web,3,103.42,10,0,310.26,31.03,279.23,217.53,61.7
ORD100440,2024-02-02,2549,Tecnología,Valle,App,3,346.24,0,0,1038.72,0.0,1038.72,586.63,452.09
ORD100441,2024-09-25,1751,Hogar,Costa,Web,1,27.98,0,0,27.98,0.0,27.98,18.92,9.06
ORD100442,2025-01-02,2461,Deportes,Costa,App,5,444.07,15,0,2220.35,333.05,1887.3,1280.22,607.08
ORD100443,2023-08-23,2777,Deportes,Antioquia,Web,5,302.21,10,0,1511.05,151.1,1359.95,957.31,402.64
ORD100444,2024-10-19,1853,Deportes,Costa,Web,6,41.67,5,0,250.02,12.5,237.52,143.31,94.21
ORD100445,2025-01-20,3283,Hogar,Valle,Web,5,135.09,10,0,675.45,67.54,607.91,477.35,130.56
ORD100446,2024-08-10,2329,Moda,Valle,Web,6,305.22,5,0,1831.32,91.57,1739.75,1410.3,329.45
ORD100447,2025-10-29,1477,Tecnología,Centro,Marketplace,2,37.09,0,0,74.18,0.0,74.18,51.79,22.39
ORD100448,2025-08-11,3726,Hogar,Costa,Web,3,394.39,10,0,1183.17,118.32,1064.85,659.31,405.54
ORD100449,2024-05-06,3263,Tecnología,Centro,App,1,461.56,10,0,461.56,46.16,415.4,326.81,88.59
ORD100450,2025-07-01,3902,Hogar,Bogotá,Web,2,481.39,15,0,962.78,144.42,818.36,668.44,149.92
ORD100451,2023-06-19,1134,Hogar,Valle,Web,4,372.16,5,0,1488.64,74.43,1414.21,1061.09,353.12
ORD100452,2025-08-03,3952,Hogar,Antioquia,Web,4,431.28,10,0,1725.12,172.51,1552.61,993.83,558.78
ORD100453,2025-03-05,2152,Moda,Valle,Web,4,313.14,5,0,1252.56,62.63,1189.93,730.29,459.64
ORD100454,2024-09-25,1409,Belleza,Bogotá,Web,6,240.1,0,0,1440.6,0.0,1440.6,853.25,587.35
ORD100455,2023-01-29,2445,Hogar,Antioquia,Marketplace,6,362.3,5,0,2173.8,108.69,2065.11,1266.81,798.3
ORD100456,2023-12-05,2317,Belleza,Costa,Web,3,127.61,15,0,382.83,57.42,325.41,198.95,126.46
ORD100457,2024-05-14,2269,Deportes,Costa,Web,4,72.7,0,0,290.8,0.0,290.8,235.9,54.9
ORD100458,2024-05-25,2579,Moda,Valle,App,6,385.69,0,0,2314.14,0.0,2314.14,1674.68,639.46
ORD100459,2023-08-05,1085,Moda,Antioquia,Web,6,479.93,10,0,2879.58,287.96,2591.62,1542.23,1049.39
ORD100460,2025-12-29,3603,Tecnología,Antioquia,App,5,297.19,0,0,1485.95,0.0,1485.95,1013.08,472.87
ORD100461,2024-03-20,2865,Deportes,Centro,Web,6,251.62,15,0,1509.72,226.46,1283.26,769.77,513.49
