orden_id,cliente_id,fecha_orden,canal,monto_orden,ciudad,segmento,fecha_registro,metodo_pago,estado_pago,fecha_pago,dias_pago
O000221,43,2024-06-23,Partners,469.37,Medellín,Mid-Market,2022-08-06,PSE,Pagado,2024-06-26,3.0
O000222,355,2025-11-24,Online,458.08,Bucaramanga,SMB,2024-08-28,Tarjeta,Pagado,2025-12-02,8.0
O000223,481,2024-06-30,Partners,547.07,Bogotá,SMB,2022-05-11,Tarjeta,Pagado,2024-07-05,5.0
O000224,523,2024-08-22,Fuerza Comercial,550.32,Bucaramanga,SMB,2022-04-12,PSE,Pagado,2024-08-31,9.0
O000225,815,2025-08-20,Fuerza Comercial,344.45,Bucaramanga,SMB,2025-06-21,Tarjeta,Pagado,2025-08-20,0.0
O000226,318,2024-08-19,Fuerza Comercial,587.45,Medellín,Mid-Market,2023-01-11,Tarjeta,Pagado,2024-08-28,9.0
O000227,88,2024-06-15,Fuerza Comercial,367.24,Cali,Enterprise,2024-11-04,Efectivo,Pagado,2024-06-22,7.0
O000228,570,2024-10-27,Fuerza Comercial,833.65,Bucaramanga,SMB,2024-11-13,Tarjeta,Pagado,2024-10-28,1.0
O000229,56,2025-08-21,Fuerza Comercial,420.79,Barranquilla,Mid-Market,2022-08-29,PSE,Pendiente,2025-08-21,0.0
O000230,432,2024-10-04,Fuerza Comercial,325.05,Medellín,Enterprise,2024-06-06,Efectivo,Pagado,2024-10-05,1.0
O000231,397,2025-05-06,Fuerza Comercial,391.87,Barranquilla,SMB,2024-04-07,Transferencia,Pagado,2025-05-10,4.0
O000232,998,2025-07-09,Online,157.05,Bogotá,Mid-Market,2024-06-13,Tarjeta,Pendiente,2025-07-11,2.0
O000233,487,2024-10-22,Online,274.73,Medellín,SMB,2024-04-02,Tarjeta,Pagado,2024-10-25,3.0
O000234,1050,2024-04-15,Fuerza Comercial,389.32,Bucaramanga,SMB,2023-08-02,Tarjeta,Pagado,2024-04-22,7.0
O000235,25,2025-09-18,Online,331.64,Bogotá,Enterprise,2022-11-06,PSE,Pagado,2025-09-26,8.0
O000236,181,2024-06-30,Partners,243.27,Bucaramanga,SMB,2024-11-13,Tarjeta,Pagado,2024-07-05,5.0
O000237,466,2024-03-18,Fuerza Comercial,588.09,Medellín,SMB,2023-12-22,Tarjeta,Pagado,2024-03-23,5.0
O000238,170,2025-01-24,Fuerza Comercial,239.39,Bucaramanga,SMB,2025-05-02,Tarjeta,Pagado,2025-02-02,9.0
O000239,776,2024-09-30,Fuerza Comercial,265.38,Barranquilla,SMB,2024-12-18,Transferencia,Pagado,2024-10-09,9.0
O000240,1097,2024-01-15,Online,353.17,Cali,Mid-Market,2023-07-10,PSE,Pagado,2024-01-22,7.0
O000241,261,2025-05-24,Online,445.12,Bogotá,SMB,2022-10-19,PSE,Pagado,2025-05-31,7.0
O000242,1130,2025-08-09,Partners,336.73,Bogotá,SMB,2024-05-31,Transferencia,Pagado,2025-08-18,9.0
O000243,470,2024-10-22,Fuerza Comercial,358.43,Barranquilla,Enterprise,2022-01-24,Efectivo,Pagado,2024-10-23,1.0
O000244,1135,2025-08-10,Online,433.01,Medellín,Mid-Market,2025-06-21,Transferencia,Pagado,2025-08-19,9.0
O000245,947,2024-10-18,Online,417.75,Barranquilla,SMB,2023-10-21,Efectivo,Pagado,2024-10-19,1.0
O000246,620,2025-10-10,Fuerza Comercial,404.38,Medellín,Enterprise,2025-04-05,Tarjeta,Pagado,2025-10-13,3.0
O000247,732,2024-04-19,Partners,572.54,Bogotá,Mid-Market,2024-12-15,PSE,Pagado,2024-04-23,4.0
O000248,776,2025-08-10,Online,349.33,Barranquilla,SMB,2024-12-18,Transferencia,Pagado,2025-08-19,9.0
O000249,281,2024-11-13,Fuerza Comercial,233.71,Barranquilla,Enterprise,2022-11-23,Transferencia,Pagado,2024-11-18,5.0
O000250,800,2024-09-04,Fuerza Comercial,747.22,Barranquilla,SMB,2023-04-18,Transferencia,Pendiente,2024-09-12,8.0
O000251,875,2025-10-24,Partners,438.06,Cali,SMB,2025-05-21,Transferencia,Pagado,2025-11-01,8.0
O000252,23,2025-05-19,Partners,861.5,Bogotá,SMB,2023-02-09,PSE,Pagado,2025-05-22,3.0
O000253,37,2025-06-12,Online,369.25,Bogotá,SMB,2023-06-28,Tarjeta,Pagado,2025-06-21,9.0
O000254,810,2024-07-31,Fuerza Comercial,677.54,Barranquilla,Mid-Market,2022-04-01,Efectivo,Pendiente,2024-08-04,4.0
O000255,393,2025-02-12,Fuerza Comercial,125.86,Bucaramanga,SMB,2023-09-25,Transferencia,Pagado,2025-02-19,7.0
O000256,7,2025-04-18,Online,686.82,Bogotá,SMB,2024-01-04,Tarjeta,Pagado,2025-04-26,8.0
O000257,261,2024-08-31,Online,619.99,Bogotá,SMB,2022-10-19,Tarjeta,Pagado,2024-09-03,3.0
O000258,1050,2025-09-21,Online,307.44,Bucaramanga,SMB,2023-08-02,Tarjeta,Pagado,2025-09-28,7.0
O000259,822,2024-05-15,Partners,243.75,Bucaramanga,Mid-Market,2022-10-01,Transferencia,Pagado,2024-05-17,2.0
O000260,595,2025-04-11,Fuerza Comercial,541.69,Medellín,Mid-Market,2023-04-18,Tarjeta,Pagado,2025-04-19,8.0
O000261,313,2025-07-24,Online,427.73,Bucaramanga,Enterprise,2023-12-17,Efectivo,Pagado,2025-07-30,6.0
O000262,266,2025-07-01,Fuerza Comercial,188.11,Medellín,SMB,2022-11-19,Tarjeta,Pagado,2025-07-06,5.0
O000263,544,2024-04-27,Online,1077.32,Bucaramanga,SMB,2023-05-13,Tarjeta,Pagado,2024-04-30,3.0
O000264,30,2024-06-13,Fuerza Comercial,585.38,Medellín,SMB,2024-01-20,Tarjeta,Pagado,2024-06-21,8.0
O000265,802,2025-11-01,Fuerza Comercial,892.47,Medellín,Enterprise,2022-10-04,Efectivo,Pagado,2025-11-02,1.0
O000266,325,2025-08-28,Partners,634.32,Barranquilla,SMB,2024-05-12,Tarjeta,Pagado,2025-09-05,8.0
O000267,361,2024-09-02,Online,301.57,Bogotá,Enterprise,2024-08-06,PSE,Pendiente,2024-09-08,6.0
O000268,128,2025-10-21,Online,351.97,Medellín,SMB,2023-09-16,Transferencia,Pagado,2025-10-25,4.0
O000269,535,2024-09-26,Fuerza Comercial,1042.18,Bogotá,SMB,2025-05-11,Transferencia,Pagado,2024-09-28,2.0
O000270,528,2024-04-09,Partners,345.81,Bucaramanga,Mid-Market,2025-01-22,PSE,Pagado,2024-04-17,8.0
O000271,230,2024-09-03,Online,292.55,Cali,Mid-Market,2022-12-04,,,,
O000272,480,2024-01-04,Fuerza Comercial,1001.15,Barranquilla,SMB,2022-01-15,Tarjeta,Pagado,2024-01-08,4.0
O000273,518,2025-08-10,Partners,173.47,Barranquilla,Enterprise,2023-11-26,Transferencia,Pagado,2025-08-11,1.0
O000274,107,2025-11-11,Online,455.45,Bucaramanga,Enterprise,2023-05-20,Transferencia,Pagado,2025-11-15,4.0
O000275,1185,2024-01-21,Online,310.14,Cali,SMB,2023-05-03,Transferencia,Pagado,2024-01-25,4.0
O000276,1065,2025-03-05,Online,517.0,Barranquilla,Enterprise,2024-11-03,Tarjeta,Pagado,2025-03-05,0.0
O000277,1058,2024-01-12,Online,275.7,Medellín,Mid-Market,2024-09-20,Transferencia,Pagado,2024-01-20,8.0
O000278,168,2024-03-15,Fuerza Comercial,932.31,Cali,Enterprise,2022-09-26,Tarjeta,Pagado,2024-03-23,8.0
O000279,655,2024-03-09,Online,426.39,Cali,Mid-Market,2023-11-21,Efectivo,Pagado,2024-03-18,9.0
O000280,967,2025-07-01,Partners,475.9,Bogotá,SMB,2022-07-28,PSE,Pagado,2025-07-06,5.0
O000281,624,2024-12-24,Online,178.49,Barranquilla,SMB,2025-05-11,Tarjeta,Pagado,2024-12-25,1.0
O000282,1190,2024-09-17,Online,547.9,Barranquilla,SMB,2022-05-20,Transferencia,Pagado,2024-09-23,6.0
O000283,749,2025-02-02,Partners,241.69,Medellín,Enterprise,2023-08-04,PSE,Pagado,2025-02-10,8.0
O000284,930,2025-06-13,Online,583.85,Bogotá,SMB,2024-02-01,Tarjeta,Pagado,2025-06-14,1.0
O000285,71,2025-04-22,Fuerza Comercial,532.43,Bogotá,SMB,2022-02-08,Tarjeta,Pagado,2025-04-26,4.0
O000286,1018,2024-02-22,Fuerza Comercial,182.77,Cali,Mid-Market,2022-05-29,Transferencia,Pendiente,2024-02-22,0.0
O000287,816,2024-12-01,Fuerza Comercial,877.55,Bogotá,SMB,2023-06-01,PSE,Pagado,2024-12-01,0.0
O000288,186,2025-07-28,Fuerza Comercial,430.26,Bogotá,Mid-Market,2023-01-18,Tarjeta,Pendiente,2025-08-05,8.0
O000289,1054,2024-06-06,Online,256.75,Bogotá,SMB,2022-03-12,PSE,Pagado,2024-06-15,9.0
O000290,429,2024-11-16,Fuerza Comercial,456.75,Cali,SMB,2025-03-01,Transferencia,Pagado,2024-11-22,6.0
O000291,374,2025-05-22,Online,454.86,Medellín,SMB,2023-03-31,Tarjeta,Pagado,2025-05-24,2.0
O000292,1142,2025-01-17,Partners,604.54,Bogotá,SMB,2023-02-06,Tarjeta,Pagado,2025-01-17,0.0
O000293,941,2024-07-12,Fuerza Comercial,261.91,Bucaramanga,SMB,2024-02-09,Tarjeta,Pagado,2024-07-14,2.0
O000294,1075,2025-08-27,Fuerza Comercial,122.53,Cali,SMB,2025-03-17,Efectivo,Pagado,2025-09-05,9.0
O000295,455,2025-11-23,Partners,414.21,Bucaramanga,SMB,2022-06-28,Tarjeta,Pagado,2025-11-25,2.0
O000296,1073,2025-09-14,Online,896.02,Bogotá,Mid-Market,2023-05-11,Tarjeta,Pagado,2025-09-16,2.0
O000297,11,2025-04-05,Online,516.96,Bogotá,Mid-Market,2023-12-13,Transferencia,Pagado,2025-04-12,7.0
O000298,419,2025-09-02,Online,352.14,Bogotá,Mid-Market,2024-06-13,Efectivo,Pagado,2025-09-04,2.0
O000299,328,2024-12-27,Online,476.57,Bucaramanga,Mid-Market,2025-02-06,Efectivo,Pagado,2024-12-31,4.0
O000300,288,2025-12-09,Fuerza Comercial,286.14,Cali,SMB,2023-07-03,Efectivo,Pagado,2025-12-15,6.0
O000301,192,2024-07-25,Fuerza Comercial,211.94,Bogotá,SMB,2023-09-06,PSE,Pagado,2024-08-03,9.0
O000302,480,2024-07-15,Online,438.06,Barranquilla,SMB,2022-01-15,PSE,Pagado,2024-07-17,2.0
O000303,573,2024-12-11,Fuerza Comercial,547.44,Barranquilla,SMB,2023-06-24,Tarjeta,Pagado,2024-12-14,3.0
O000304,316,2024-09-12,Fuerza Comercial,556.72,Cali,Mid-Market,2024-06-02,PSE,Pagado,2024-09-13,1.0
O000305,345,2025-12-05,Partners,220.46,Bogotá,SMB,2025-05-16,Transferencia,Pagado,2025-12-12,7.0
O000306,503,2024-12-16,Partners,799.63,Bogotá,SMB,2022-10-26,Tarjeta,Pagado,2024-12-19,3.0
O000307,535,2024-09-09,Fuerza Comercial,668.94,Bogotá,SMB,2025-05-11,PSE,Pagado,2024-09-16,7.0
O000308,538,2025-08-13,Online,728.17,Medellín,SMB,2022-04-22,Efectivo,Pagado,2025-08-16,3.0
O000309,663,2024-07-02,Fuerza Comercial,806.08,Barranquilla,SMB,2022-06-27,Tarjeta,Pagado,2024-07-09,7.0
O000310,568,2025-03-26,Fuerza Comercial,892.66,Bucaramanga,SMB,2023-09-19,Tarjeta,Pagado,2025-03-27,1.0
O000311,839,2024-10-17,Online,265.92,Barranquilla,Mid-Market,2024-06-10,PSE,Pagado,2024-10-25,8.0
O000312,883,2024-12-18,Online,1264.65,Bogotá,Enterprise,2025-04-18,,,,
O000313,818,2024-06-16,Fuerza Comercial,354.59,Bucaramanga,SMB,2023-06-12,PSE,Pagado,2024-06-21,5.0
O000314,383,2024-09-14,Online,274.56,Cali,SMB,2022-06-17,Tarjeta,Pagado,2024-09-19,5.0
O000315,201,2024-07-18,Online,413.73,Bucaramanga,Mid-Market,2025-03-15,Tarjeta,Pagado,2024-07-24,6.0
O000316,960,2025-06-02,Fuerza Comercial,518.33,Medellín,SMB,2022-08-22,Tarjeta,Pagado,2025-06-04,2.0
O000317,1044,2024-08-16,Fuerza Comercial,330.98,Bogotá,SMB,2022-12-28,PSE,Pagado,2024-08-22,6.0
O000318,241,2025-06-12,Fuerza Comercial,660.73,Bucaramanga,SMB,2024-12-03,Transferencia,Pagado,2025-06-16,4.0
O000319,587,2025-12-08,Online,720.52,Barranquilla,SMB,2023-05-10,Transferencia,Pagado,2025-12-17,9.0
O000320,811,2024-04-18,Fuerza Comercial,105.44,Bogotá,SMB,2022-07-23,Transferencia,Pagado,2024-04-19,1.0
O000321,15,2024-12-24,Online,433.98,Bogotá,Mid-Market,2022-01-13,PSE,Pagado,2024-12-26,2.0
O000322,1039,2024-01-13,Partners,747.78,Medellín,SMB,2022-03-18,Transferencia,Pagado,2024-01-18,5.0
O000323,33,2024-08-12,Fuerza Comercial,474.62,Bogotá,Enterprise,2025-02-02,PSE,Pagado,2024-08-19,7.0
O000324,140,2025-03-08,Online,792.13,Barranquilla,Enterprise,2024-12-15,Tarjeta,Pagado,2025-03-11,3.0
O000325,782,2025-10-11,Online,661.05,Cali,SMB,2022-12-24,PSE,Pagado,2025-10-18,7.0
O000326,1158,2025-10-24,Online,623.93,Bucaramanga,SMB,2023-06-18,Tarjeta,Pagado,2025-10-27,3.0
O000327,37,2025-04-03,Partners,539.32,Bogotá,SMB,2023-06-28,Tarjeta,Pagado,2025-04-05,2.0
O000328,490,2025-03-20,Fuerza Comercial,134.04,Bucaramanga,SMB,2023-12-29,Tarjeta,Pagado,2025-03-21,1.0
O000329,706,2025-05-12,Online,452.0,Bogotá,SMB,2024-02-05,Tarjeta,Pagado,2025-05-13,1.0
O000330,712,2025-07-12,Fuerza Comercial,368.12,Medellín,Mid-Market,2023-09-10,Transferencia,Pagado,2025-07-18,6.0
O000331,1159,2024-08-23,Online,460.85,Barranquilla,Enterprise,2022-02-03,Tarjeta,Pendiente,2024-08-26,3.0
O000332,851,2024-07-15,Online,381.22,Bucaramanga,SMB,2023-02-03,Tarjeta,Pagado,2024-07-17,2.0
O000333,882,2024-04-07,Online,302.66,Cali,SMB,2024-10-08,PSE,Pagado,2024-04-08,1.0
O000334,673,2024-06-30,Partners,219.14,Medellín,SMB,2023-04-07,Efectivo,Pagado,2024-07-02,2.0
O000335,704,2025-08-03,Fuerza Comercial,550.66,Cali,SMB,2023-01-20,Tarjeta,Pagado,2025-08-03,0.0
O000336,110,2024-12-10,Online,1006.91,Barranquilla,Mid-Market,2024-11-11,PSE,Pagado,2024-12-10,0.0
O000337,153,2025-11-29,Online,247.06,Cali,SMB,2022-03-26,Efectivo,Pagado,2025-11-29,0.0
O000338,67,2024-09-18,Online,377.67,Cali,Enterprise,2024-03-28,Tarjeta,Pagado,2024-09-26,8.0
O000339,44,2025-05-16,Fuerza Comercial,755.25,Barranquilla,SMB,2022-10-08,Tarjeta,Pagado,2025-05-21,5.0
O000340,613,2025-11-27,Online,843.32,Medellín,SMB,2023-01-18,PSE,Pagado,2025-12-05,8.0
O000341,41,2025-01-20,Online,321.51,Bucaramanga,SMB,2024-09-10,Transferencia,Pagado,2025-01-26,6.0
O000342,194,2024-02-23,Online,492.72,Bogotá,Enterprise,2024-09-04,Transferencia,Pagado,2024-03-03,9.0
O000343,951,2025-01-16,Fuerza Comercial,546.99,Cali,SMB,2022-03-11,Tarjeta,Pagado,2025-01-20,4.0
O000344,459,2024-09-19,Online,655.26,Bogotá,Mid-Market,2024-04-09,Tarjeta,Pagado,2024-09-25,6.0
O000345,112,2025-12-30,Fuerza Comercial,585.02,Bucaramanga,SMB,2023-08-06,Tarjeta,Pagado,2026-01-07,8.0
O000346,49,2024-03-05,Fuerza Comercial,617.24,Barranquilla,Mid-Market,2023-01-29,Transferencia,Pagado,2024-03-10,5.0
O000347,42,2024-06-12,Online,856.85,Cali,Mid-Market,2022-11-01,Tarjeta,Pagado,2024-06-16,4.0
O000348,1027,2024-01-06,Online,703.71,Bogotá,Enterprise,2023-01-31,Tarjeta,Pagado,2024-01-06,0.0
O000349,820,2025-10-15,Online,478.28,Barranquilla,Mid-Market,2022-11-21,Transferencia,Pagado,2025-10-16,1.0
O000350,251,2024-08-30,Online,323.74,Bogotá,Mid-Market,2024-01-07,Tarjeta,Pagado,2024-09-07,8.0
O000351,456,2024-12-26,Fuerza Comercial,586.36,Barranquilla,SMB,2022-04-10,Tarjeta,Pagado,2025-01-03,8.0
O000352,32,2025-11-01,Online,868.2,Barranquilla,Mid-Market,2025-06-07,PSE,Pagado,2025-11-01,0.0
O000353,419,2025-06-05,Online,411.0,Bogotá,Mid-Market,2024-06-13,PSE,Pagado,2025-06-08,3.0
O000354,6,2024-10-22,Fuerza Comercial,383.39,Medellín,SMB,2022-04-14,,,,
O000355,507,2024-03-14,Fuerza Comercial,564.28,Barranquilla,SMB,2024-05-12,Tarjeta,Pagado,2024-03-21,7.0
O000356,1004,2024-05-19,Fuerza Comercial,462.4,Medellín,Enterprise,2022-11-23,Tarjeta,Pagado,2024-05-26,7.0
O000357,568,2024-10-08,Partners,588.04,Bucaramanga,SMB,2023-09-19,Tarjeta,Pagado,2024-10-17,9.0
O000358,548,2025-03-06,Fuerza Comercial,533.17,Barranquilla,SMB,2025-03-04,Transferencia,Pagado,2025-03-13,7.0
O000359,172,2025-02-02,Fuerza Comercial,466.04,Barranquilla,Mid-Market,2024-03-14,PSE,Pagado,2025-02-02,0.0
O000360,41,2025-10-15,Online,402.69,Bucaramanga,SMB,2024-09-10,Transferencia,Pagado,2025-10-18,3.0
O000361,272,2025-07-17,Partners,375.6,Bogotá,Mid-Market,2023-01-01,PSE,Pagado,2025-07-23,6.0
O000362,610,2024-10-31,Fuerza Comercial,464.22,Barranquilla,SMB,2022-04-02,PSE,Pagado,2024-11-05,5.0
O000363,477,2024-07-07,Online,280.95,Medellín,SMB,2022-07-12,Efectivo,Pagado,2024-07-16,9.0
O000364,1171,2025-06-03,Partners,540.78,Cali,SMB,2023-05-08,Transferencia,Pagado,2025-06-05,2.0
O000365,96,2024-06-11,Online,297.99,Barranquilla,SMB,2024-10-05,Tarjeta,Pagado,2024-06-17,6.0
O000366,286,2025-09-27,Online,157.13,Bogotá,Mid-Market,2023-03-11,Tarjeta,Pendiente,2025-09-30,3.0
O000367,1074,2025-06-26,Online,147.17,Barranquilla,SMB,2023-01-30,Tarjeta,Pagado,2025-07-03,7.0
O000368,371,2024-12-22,Partners,535.57,Bucaramanga,SMB,2023-05-22,Transferencia,Pendiente,2024-12-29,7.0
O000369,785,2024-11-13,Online,451.57,Medellín,Mid-Market,2022-03-26,Tarjeta,Pagado,2024-11-16,3.0
O000370,973,2025-01-26,Partners,197.91,Bogotá,SMB,2024-03-29,Transferencia,Pagado,2025-02-02,7.0
O000371,175,2025-10-10,Fuerza Comercial,277.41,Medellín,Enterprise,2023-11-17,Transferencia,Pendiente,2025-10-11,1.0
O000372,1141,2025-06-20,Online,601.35,Medellín,SMB,2024-10-03,Tarjeta,Pagado,2025-06-29,9.0
O000373,439,2025-07-03,Fuerza Comercial,293.55,Bogotá,Enterprise,2023-09-07,Tarjeta,Pagado,2025-07-04,1.0
O000374,518,2025-03-03,Partners,508.59,Barranquilla,Enterprise,2023-11-26,Efectivo,Pagado,2025-03-06,3.0
O000375,100,2024-10-05,Online,444.93,Bucaramanga,Enterprise,2024-01-09,Transferencia,Pagado,2024-10-14,9.0
O000376,127,2024-08-24,Partners,283.85,Bogotá,SMB,2025-03-27,Transferencia,Pagado,2024-09-02,9.0
O000377,679,2024-07-16,Fuerza Comercial,298.44,Barranquilla,SMB,2024-05-28,Tarjeta,Pagado,2024-07-23,7.0
O000378,561,2025-01-31,Online,370.28,Bucaramanga,SMB,2024-08-10,Transferencia,Pagado,2025-01-31,0.0
O000379,582,2025-05-31,Partners,2051.14,Bucaramanga,Enterprise,2023-06-17,Tarjeta,Pagado,2025-06-09,9.0
O000380,468,2025-07-25,Online,1054.02,Bogotá,Enterprise,2023-09-29,Tarjeta,Pagado,2025-07-27,2.0
O000381,75,2024-06-28,Online,650.38,Medellín,SMB,2024-02-15,Tarjeta,Pagado,2024-06-29,1.0
O000382,671,2024-08-18,Online,159.64,Bucaramanga,Mid-Market,2023-06-20,Tarjeta,Pagado,2024-08-21,3.0
O000383,683,2025-05-06,Online,660.58,Cali,SMB,2023-07-29,Efectivo,Pagado,2025-05-10,4.0
O000384,267,2024-11-25,Fuerza Comercial,797.38,Barranquilla,SMB,2024-05-12,Tarjeta,Pagado,2024-12-02,7.0
O000385,932,2024-03-03,Fuerza Comercial,443.89,Bucaramanga,Mid-Market,2024-02-21,Efectivo,Pagado,2024-03-07,4.0
O000386,665,2025-11-21,Fuerza Comercial,374.59,Cali,SMB,2022-02-13,Tarjeta,Pagado,2025-11-30,9.0
O000387,756,2025-11-01,Fuerza Comercial,216.72,Barranquilla,SMB,2023-07-19,PSE,Pagado,2025-11-08,7.0
O000388,595,2025-03-27,Online,299.69,Medellín,Mid-Market,2023-04-18,Tarjeta,Pagado,2025-03-31,4.0
O000389,822,2025-01-29,Online,70.34,Bucaramanga,Mid-Market,2022-10-01,Tarjeta,Pagado,2025-02-02,4.0
O000390,370,2025-09-25,Online,282.91,Bucaramanga,Mid-Market,2024-07-09,Tarjeta,Pagado,2025-09-28,3.0
O000391,73,2025-08-22,Fuerza Comercial,698.94,Barranquilla,Mid-Market,2023-02-08,Tarjeta,Pagado,2025-08-28,6.0
O000392,438,2024-09-19,Online,402.43,Medellín,Mid-Market,2022-02-10,Transferencia,Pagado,2024-09-19,0.0
O000393,314,2024-02-27,Fuerza Comercial,130.41,Cali,SMB,2022-01-09,Transferencia,Pendiente,2024-02-27,0.0
O000394,17,2024-02-22,Online,382.99,Cali,SMB,2025-04-09,Tarjeta,Pagado,2024-02-24,2.0
O000395,279,2025-01-04,Fuerza Comercial,301.15,Bogotá,SMB,2025-03-14,Tarjeta,Pagado,2025-01-07,3.0
O000396,915,2024-10-27,Online,512.77,Bogotá,SMB,2024-07-20,PSE,Pagado,2024-11-03,7.0
O000397,279,2024-10-22,Fuerza Comercial,618.74,Bogotá,SMB,2025-03-14,PSE,Pagado,2024-10-24,2.0
O000398,450,2025-10-24,Fuerza Comercial,243.42,Medellín,Mid-Market,2023-05-28,Transferencia,Pagado,2025-10-25,1.0
O000399,50,2025-09-20,Online,425.31,Medellín,SMB,2025-01-03,PSE,Pagado,2025-09-21,1.0
O000400,428,2024-10-22,Fuerza Comercial,953.7,Medellín,SMB,2023-06-12,Efectivo,Pagado,2024-10-30,8.0
O000401,770,2024-04-23,Online,375.06,Barranquilla,SMB,2023-08-13,Tarjeta,Pagado,2024-04-25,2.0
O000402,99,2025-05-10,Partners,451.22,Bucaramanga,SMB,2024-10-24,Efectivo,Pagado,2025-05-11,1.0
O000403,720,2025-11-02,Fuerza Comercial,206.64,Medellín,Mid-Market,2024-10-08,PSE,Pagado,2025-11-11,9.0
O000404,225,2025-01-11,Partners,1196.29,Barranquilla,SMB,2022-04-29,Tarjeta,Pagado,2025-01-13,2.0
O000405,41,2025-03-28,Partners,316.9,Bucaramanga,SMB,2024-09-10,Tarjeta,Pagado,2025-03-29,1.0
O000406,193,2025-11-30,Online,669.57,Barranquilla,Mid-Market,2024-10-19,Tarjeta,Pagado,2025-11-30,0.0
O000407,28,2025-08-29,Online,285.08,Medellín,SMB,2024-09-25,Tarjeta,Pagado,2025-09-05,7.0
O000408,120,2024-09-19,Online,214.14,Bucaramanga,SMB,2022-03-26,Transferencia,Pagado,2024-09-19,0.0
O000409,157,2024-08-28,Online,452.45,Medellín,Mid-Market,2022-08-11,Transferencia,Pagado,2024-08-31,3.0
O000410,164,2025-03-22,Fuerza Comercial,785.09,Medellín,SMB,2025-02-25,PSE,Pagado,2025-03-30,8.0
O000411,125,2024-11-16,Online,276.59,Medellín,SMB,2022-03-16,Transferencia,Pagado,2024-11-19,3.0
O000412,819,2024-08-14,Online,250.53,Bucaramanga,Mid-Market,2024-04-01,Efectivo,Pagado,2024-08-20,6.0
O000413,612,2025-08-10,Online,243.07,Cali,SMB,2025-01-24,PSE,Pagado,2025-08-17,7.0
O000414,579,2024-08-06,Online,301.2,Cali,SMB,2022-07-11,PSE,Pagado,2024-08-13,7.0
O000415,971,2025-10-05,Fuerza Comercial,352.36,Bogotá,SMB,2023-03-28,Transferencia,Pagado,2025-10-12,7.0
O000416,228,2024-07-29,Online,250.44,Medellín,SMB,2024-09-19,Tarjeta,Pendiente,2024-08-06,8.0
O000417,253,2025-06-30,Online,205.53,Bucaramanga,SMB,2022-10-09,PSE,Pagado,2025-07-07,7.0
O000418,892,2024-07-01,Fuerza Comercial,509.09,Barranquilla,Enterprise,2022-08-21,Efectivo,Pagado,2024-07-06,5.0
O000419,669,2025-12-12,Partners,488.07,Barranquilla,Mid-Market,2024-02-22,Tarjeta,Pagado,2025-12-12,0.0
O000420,141,2025-09-08,Fuerza Comercial,514.84,Cali,Mid-Market,2022-03-21,PSE,Pagado,2025-09-17,9.0
O000421,904,2024-08-01,Online,133.48,Bogotá,SMB,2025-02-27,Tarjeta,Pagado,2024-08-02,1.0
O000422,238,2024-05-26,Partners,877.45,Bogotá,Mid-Market,2025-03-02,Tarjeta,Pagado,2024-05-30,4.0
O000423,878,2024-02-06,Online,225.59,Medellín,Mid-Market,2024-12-18,Tarjeta,Pagado,2024-02-13,7.0
O000424,336,2025-11-16,Partners,793.9,Bucaramanga,Mid-Market,2022-10-11,Efectivo,Pagado,2025-11-23,7.0
O000425,343,2025-03-31,Online,583.17,Bucaramanga,SMB,2022-05-27,Tarjeta,Pagado,2025-04-02,2.0
O000426,529,2024-07-30,Online,236.08,Medellín,SMB,2022-04-23,Transferencia,Pagado,2024-07-30,0.0
O000427,555,2024-04-11,Online,268.81,Barranquilla,SMB,2022-10-22,Tarjeta,Pagado,2024-04-20,9.0
O000428,1080,2025-09-23,Partners,607.27,Cali,SMB,2024-07-09,Transferencia,Pagado,2025-09-27,4.0
O000429,681,2025-06-14,Online,260.08,Medellín,Mid-Market,2022-02-13,Tarjeta,Pagado,2025-06-14,0.0
O000430,13,2025-03-22,Online,242.58,Bogotá,Enterprise,2025-06-21,PSE,Pagado,2025-03-25,3.0
O000431,909,2025-01-09,Partners,482.9,Bogotá,Mid-Market,2023-06-13,Transferencia,Pagado,2025-01-09,0.0
O000432,1135,2025-05-18,Fuerza Comercial,399.85,Medellín,Mid-Market,2025-06-21,Transferencia,Pendiente,2025-05-25,7.0
O000433,799,2024-10-16,Partners,362.13,Medellín,Mid-Market,2025-01-13,Transferencia,Pagado,2024-10-17,1.0
O000434,125,2025-08-28,Online,318.08,Medellín,SMB,2022-03-16,PSE,Pagado,2025-09-05,8.0
O000435,1115,2024-04-13,Partners,232.92,Bogotá,Mid-Market,2024-02-17,PSE,Pendiente,2024-04-20,7.0
O000436,35,2024-02-05,Fuerza Comercial,478.87,Bogotá,SMB,2025-06-13,PSE,Pagado,2024-02-08,3.0
O000437,473,2024-07-26,Online,483.16,Medellín,Mid-Market,2022-08-15,Tarjeta,Pagado,2024-08-04,9.0
O000438,338,2024-09-29,Online,262.06,Barranquilla,Mid-Market,2023-01-05,Tarjeta,Pagado,2024-10-02,3.0
O000439,529,2024-02-09,Online,325.93,Medellín,SMB,2022-04-23,Tarjeta,Pagado,2024-02-15,6.0
O000440,1049,2024-09-23,Partners,685.78,Bucaramanga,SMB,2024-11-14,Transferencia,Pendiente,2024-09-30,7.0
O000441,771,2024-08-01,Online,419.49,Cali,SMB,2023-03-12,Transferencia,Pagado,2024-08-02,1.0
